Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
  410 7.502 7.446 7.304 7.170 7.024 6.866 6.693 6.507 6.305 6.084 5.849 5.595 5.316 5.019 4.693 4.333 3.937 3.488 2.970 2.326 1.428 0.000 0.000 0.000 0.000
  411 7.509 7.451 7.313 7.180 7.036 6.878 6.706 6.518 6.316 6.097 5.862 5.605 5.327 5.028 4.698 4.338 3.936 3.487 2.957 2.305 1.377 0.000 0.000 0.000 0.000
  412 7.515 7.456 7.321 7.189 7.046 6.889 6.717 6.532 6.328 6.110 5.870 5.613 5.333 5.030 4.698 4.331 3.926 3.459 2.922 2.250 1.258 0.000 0.000 0.000 0.000
  413 7.519 7.460 7.328 7.198 7.056 6.900 6.729 6.543 6.339 6.117 5.879 5.618 5.335 5.027 4.689 4.316 3.901 3.423 2.863 2.163 1.061 0.000 0.000 0.000 0.000
  414 7.523 7.465 7.334 7.206 7.065 6.910 6.739 6.551 6.348 6.125 5.885 5.622 5.336 5.020 4.676 4.297 3.868 3.376 2.794 2.049 0.756 0.000 0.000 0.000 0.000
  415 7.526 7.468 7.339 7.212 7.072 6.916 6.747 6.559 6.355 6.131 5.889 5.621 5.331 5.015 4.662 4.274 3.835 3.329 2.720 1.924 0.000 0.000 0.000 0.000 0.000
  416 7.528 7.470 7.342 7.216 7.076 6.921 6.752 6.564 6.358 6.134 5.888 5.620 5.327 5.006 4.644 4.249 3.797 3.276 2.645 1.796 0.000 0.000 0.000 0.000 0.000
  417 7.528 7.471 7.344 7.218 7.079 6.924 6.753 6.567 6.359 6.133 5.887 5.617 5.322 4.995 4.633 4.229 3.770 3.235 2.585 1.688 0.000 0.000 0.000 0.000 0.000
  418 7.527 7.471 7.344 7.218 7.078 6.924 6.753 6.564 6.360 6.132 5.884 5.614 5.316 4.987 4.622 4.212 3.746 3.207 2.538 1.613 0.000 0.000 0.000 0.000 0.000
  419 7.525 7.469 7.341 7.214 7.075 6.920 6.750 6.562 6.355 6.129 5.879 5.607 5.309 4.982 4.615 4.204 3.739 3.193 2.523 1.582 0.000 0.000 0.000 0.000 0.000
  420 7.521 7.467 7.337 7.209 7.069 6.915 6.742 6.553 6.348 6.120 5.874 5.602 5.304 4.975 4.610 4.203 3.741 3.199 2.533 1.604 0.000 0.000 0.000 0.000 0.000
  421 7.516 7.463 7.330 7.202 7.061 6.905 6.733 6.543 6.338 6.110 5.862 5.592 5.294 4.967 4.608 4.204 3.745 3.210 2.559 1.662 0.000 0.000 0.000 0.000 0.000
  422 7.510 7.458 7.322 7.193 7.050 6.894 6.721 6.533 6.324 6.098 5.852 5.584 5.286 4.962 4.606 4.208 3.759 3.235 2.603 1.739 0.000 0.000 0.000 0.000 0.000
  423 7.503 7.453 7.313 7.181 7.038 6.880 6.706 6.517 6.310 6.084 5.840 5.572 5.279 4.958 4.608 4.213 3.771 3.261 2.645 1.820 0.000 0.000 0.000 0.000 0.000
  424 7.496 7.446 7.304 7.170 7.024 6.865 6.691 6.501 6.294 6.068 5.824 5.559 5.268 4.950 4.603 4.214 3.779 3.283 2.682 1.889 0.000 0.000 0.000 0.000 0.000
  425 7.488 7.441 7.293 7.157 7.010 6.850 6.675 6.485 6.277 6.052 5.810 5.542 5.256 4.943 4.596 4.211 3.782 3.290 2.700 1.936 0.441 0.000 0.000 0.000 0.000
  426 7.479 7.438 7.283 7.145 6.996 6.835 6.660 6.468 6.260 6.035 5.790 5.525 5.239 4.926 4.582 4.203 3.774 3.289 2.707 1.955 0.542 0.000 0.000 0.000 0.000
  427 7.471 7.437 7.273 7.133 6.983 6.821 6.643 6.449 6.242 6.018 5.772 5.507 5.218 4.908 4.564 4.185 3.756 3.267 2.689 1.933 0.489 0.000 0.000 0.000 0.000
  428 7.462 7.441 7.263 7.122 6.970 6.806 6.628 6.433 6.226 5.998 5.752 5.487 5.196 4.883 4.539 4.153 3.728 3.236 2.646 1.878 0.173 0.000 0.000 0.000 0.000
  429 7.454 7.454 7.255 7.111 6.958 6.792 6.613 6.419 6.209 5.980 5.731 5.466 5.175 4.854 4.507 4.119 3.687 3.184 2.578 1.778 0.000 0.000 0.000 0.000 0.000
  430 7.446 7.446 7.248 7.102 6.949 6.782 6.601 6.404 6.192 5.961 5.710 5.443 5.145 4.826 4.470 4.079 3.633 3.120 2.496 1.643 0.000 0.000 0.000 0.000 0.000
  431 7.439 7.439 7.242 7.094 6.939 6.771 6.591 6.392 6.177 5.945 5.693 5.419 5.118 4.791 4.432 4.032 3.576 3.041 2.391 1.458 0.000 0.000 0.000 0.000 0.000
  432 7.432 7.432 7.238 7.089 6.932 6.765 6.582 6.382 6.166 5.930 5.675 5.396 5.093 4.758 4.394 3.980 3.511 2.958 2.266 1.232 0.000 0.000 0.000 0.000 0.000
  433 7.427 7.427 7.234 7.085 6.928 6.758 6.574 6.373 6.156 5.918 5.661 5.378 5.070 4.732 4.356 3.930 3.451 2.873 2.147 0.952 0.000 0.000 0.000 0.000 0.000
  434 7.423 7.423 7.232 7.081 6.925 6.755 6.569 6.367 6.148 5.908 5.647 5.363 5.050 4.707 4.322 3.893 3.394 2.799 2.026 0.605 0.000 0.000 0.000 0.000 0.000
  435 7.420 7.420 7.231 7.079 6.922 6.751 6.566 6.364 6.142 5.903 5.641 5.350 5.037 4.686 4.298 3.860 3.354 2.740 1.934 0.000 0.000 0.000 0.000 0.000 0.000
  436 7.419 7.419 7.230 7.078 6.921 6.750 6.563 6.363 6.141 5.899 5.634 5.346 5.030 4.680 4.286 3.844 3.328 2.711 1.886 0.000 0.000 0.000 0.000 0.000 0.000
  437 7.419 7.419 7.230 7.078 6.920 6.751 6.565 6.361 6.141 5.901 5.636 5.346 5.030 4.679 4.285 3.840 3.328 2.707 1.882 0.000 0.000 0.000 0.000 0.000 0.000
  438 7.420 7.420 7.231 7.079 6.921 6.751 6.565 6.363 6.143 5.901 5.638 5.352 5.037 4.686 4.301 3.859 3.350 2.740 1.934 0.000 0.000 0.000 0.000 0.000 0.000
  439 7.423 7.423 7.232 7.081 6.924 6.754 6.569 6.367 6.147 5.908 5.648 5.362 5.049 4.703 4.321 3.889 3.393 2.794 2.022 0.576 0.000 0.000 0.000 0.000 0.000
  440 7.427 7.427 7.234 7.084 6.927 6.758 6.574 6.373 6.155 5.918 5.659 5.378 5.068 4.730 4.351 3.928 3.442 2.872 2.138 0.927 0.000 0.000 0.000 0.000 0.000
  441 7.432 7.432 7.237 7.088 6.932 6.763 6.580 6.381 6.164 5.929 5.673 5.394 5.093 4.756 4.391 3.975 3.506 2.953 2.257 1.211 0.000 0.000 0.000 0.000 0.000
  442 7.438 7.438 7.242 7.094 6.939 6.770 6.589 6.391 6.177 5.944 5.692 5.416 5.115 4.788 4.426 4.022 3.567 3.032 2.377 1.440 0.000 0.000 0.000 0.000 0.000
  443 7.444 7.444 7.247 7.100 6.946 6.780 6.599 6.402 6.188 5.959 5.709 5.439 5.141 4.822 4.467 4.072 3.626 3.109 2.481 1.621 0.000 0.000 0.000 0.000 0.000
  444 7.452 7.452 7.253 7.109 6.956 6.790 6.610 6.415 6.205 5.975 5.729 5.459 5.168 4.850 4.500 4.111 3.676 3.173 2.568 1.755 0.000 0.000 0.000 0.000 0.000
  445 7.460 7.444 7.262 7.118 6.966 6.802 6.624 6.429 6.221 5.993 5.747 5.481 5.193 4.875 4.531 4.145 3.717 3.221 2.631 1.855 0.000 0.000 0.000 0.000 0.000
  446 7.468 7.438 7.270 7.129 6.979 6.815 6.638 6.446 6.235 6.011 5.765 5.500 5.212 4.899 4.552 4.173 3.744 3.255 2.669 1.905 0.368 0.000 0.000 0.000 0.000
  447 7.476 7.438 7.279 7.140 6.992 6.829 6.652 6.461 6.252 6.027 5.782 5.517 5.229 4.916 4.572 4.186 3.758 3.269 2.683 1.918 0.402 0.000 0.000 0.000 0.000
  448 7.483 7.440 7.288 7.151 7.004 6.843 6.667 6.475 6.268 6.042 5.798 5.532 5.242 4.929 4.579 4.196 3.764 3.269 2.675 1.899 0.194 0.000 0.000 0.000 0.000
  449 7.490 7.446 7.297 7.162 7.016 6.856 6.682 6.491 6.284 6.058 5.810 5.545 5.252 4.933 4.583 4.194 3.755 3.253 2.644 1.839 0.000 0.000 0.000 0.000 0.000
  450 7.497 7.450 7.306 7.173 7.029 6.870 6.696 6.506 6.297 6.071 5.823 5.553 5.263 4.939 4.583 4.188 3.739 3.225 2.601 1.753 0.000 0.000 0.000 0.000 0.000
  451 7.503 7.455 7.314 7.183 7.039 6.881 6.708 6.517 6.308 6.082 5.834 5.562 5.266 4.939 4.581 4.176 3.721 3.189 2.542 1.650 0.000 0.000 0.000 0.000 0.000
  452 7.507 7.458 7.321 7.190 7.049 6.891 6.718 6.529 6.319 6.091 5.843 5.570 5.273 4.940 4.576 4.165 3.700 3.161 2.488 1.543 0.000 0.000 0.000 0.000 0.000
  453 7.511 7.461 7.326 7.196 7.056 6.900 6.727 6.537 6.328 6.099 5.851 5.574 5.274 4.941 4.571 4.157 3.685 3.129 2.444 1.447 0.000 0.000 0.000 0.000 0.000
  454 7.513 7.463 7.329 7.201 7.060 6.904 6.731 6.543 6.334 6.106 5.854 5.577 5.277 4.942 4.569 4.155 3.676 3.116 2.416 1.399 0.000 0.000 0.000 0.000 0.000
  455 7.515 7.464 7.330 7.202 7.062 6.907 6.734 6.545 6.336 6.106 5.856 5.581 5.278 4.943 4.573 4.156 3.680 3.120 2.420 1.403 0.000 0.000 0.000 0.000 0.000
  456 7.515 7.464 7.330 7.202 7.061 6.905 6.734 6.543 6.336 6.109 5.858 5.584 5.281 4.949 4.581 4.168 3.696 3.143 2.458 1.473 0.000 0.000 0.000 0.000 0.000
  457 7.514 7.462 7.328 7.199 7.057 6.901 6.728 6.539 6.331 6.106 5.856 5.583 5.285 4.959 4.594 4.187 3.721 3.183 2.525 1.600 0.000 0.000 0.000 0.000 0.000
  458 7.511 7.459 7.324 7.193 7.051 6.893 6.723 6.532 6.326 6.099 5.852 5.583 5.289 4.966 4.607 4.212 3.760 3.236 2.604 1.748 0.000 0.000 0.000 0.000 0.000
  459 7.508 7.456 7.318 7.187 7.043 6.885 6.713 6.523 6.318 6.094 5.848 5.582 5.292 4.973 4.623 4.235 3.799 3.296 2.695 1.907 0.000 0.000 0.000 0.000 0.000
  460 7.504 7.451 7.311 7.178 7.033 6.875 6.701 6.513 6.307 6.083 5.841 5.578 5.292 4.982 4.641 4.262 3.840 3.358 2.783 2.051 0.813 0.000 0.000 0.000 0.000
  461 7.499 7.445 7.303 7.168 7.023 6.864 6.689 6.501 6.296 6.075 5.835 5.575 5.294 4.989 4.653 4.287 3.875 3.408 2.859 2.175 1.124 0.000 0.000 0.000 0.000
  462 7.493 7.440 7.295 7.159 7.012 6.852 6.678 6.488 6.283 6.065 5.827 5.571 5.293 4.990 4.661 4.304 3.902 3.449 2.916 2.264 1.323 0.000 0.000 0.000 0.000
  463 7.487 7.436 7.287 7.149 7.000 6.839 6.665 6.477 6.273 6.053 5.817 5.561 5.285 4.991 4.664 4.310 3.915 3.470 2.955 2.323 1.437 0.000 0.000 0.000 0.000
  464 7.481 7.432 7.279 7.139 6.989 6.829 6.653 6.464 6.261 6.041 5.805 5.549 5.278 4.979 4.655 4.304 3.912 3.474 2.963 2.339 1.474 0.000 0.000 0.000 0.000
  465 7.475 7.431 7.272 7.130 6.979 6.817 6.642 6.451 6.249 6.027 5.791 5.537 5.261 4.962 4.638 4.284 3.892 3.453 2.939 2.311 1.433 0.000 0.000 0.000 0.000
  466 7.469 7.431 7.266 7.123 6.972 6.808 6.632 6.439 6.235 6.011 5.773 5.517 5.239 4.939 4.612 4.255 3.857 3.407 2.886 2.238 1.305 0.000 0.000 0.000 0.000
  467 7.463 7.436 7.261 7.118 6.965 6.800 6.622 6.430 6.221 5.999 5.757 5.494 5.213 4.908 4.575 4.209 3.800 3.337 2.796 2.112 1.044 0.000 0.000 0.000 0.000
  468 7.457 7.457 7.257 7.113 6.960 6.795 6.615 6.421 6.211 5.983 5.737 5.472 5.183 4.873 4.529 4.150 3.728 3.243 2.668 1.916 0.494 0.000 0.000 0.000 0.000
  469 7.452 7.452 7.256 7.111 6.958 6.791 6.610 6.415 6.201 5.970 5.719 5.450 5.154 4.830 4.477 4.083 3.637 3.124 2.496 1.648 0.000 0.000 0.000 0.000 0.000
  470 7.448 7.448 7.255 7.109 6.956 6.790 6.608 6.409 6.192 5.959 5.703 5.424 5.121 4.786 4.415 4.002 3.533 2.980 2.288 1.258 0.000 0.000 0.000 0.000 0.000
  471 7.444 7.444 7.255 7.110 6.957 6.790 6.607 6.406 6.188 5.951 5.690 5.403 5.090 4.741 4.356 3.924 3.421 2.822 2.046 0.601 0.000 0.000 0.000 0.000 0.000
  472 7.442 7.442 7.257 7.112 6.959 6.792 6.609 6.407 6.185 5.945 5.678 5.386 5.063 4.703 4.301 3.843 3.311 2.658 1.764 0.000 0.000 0.000 0.000 0.000 0.000
  473 7.440 7.440 7.258 7.113 6.961 6.794 6.610 6.408 6.187 5.941 5.672 5.372 5.042 4.672 4.258 3.775 3.212 2.510 1.487 0.000 0.000 0.000 0.000 0.000 0.000
  474 7.439 7.439 7.259 7.115 6.963 6.797 6.613 6.411 6.188 5.940 5.667 5.367 5.030 4.652 4.226 3.734 3.148 2.402 1.253 0.000 0.000 0.000 0.000 0.000 0.000
  475 7.439 7.439 7.260 7.115 6.963 6.797 6.615 6.412 6.188 5.941 5.668 5.364 5.026 4.645 4.214 3.715 3.119 2.362 1.160 0.000 0.000 0.000 0.000 0.000 0.000
  476 7.440 7.440 7.260 7.116 6.964 6.798 6.614 6.412 6.188 5.943 5.670 5.368 5.030 4.652 4.226 3.734 3.145 2.402 1.261 0.000 0.000 0.000 0.000 0.000 0.000
  477 7.441 7.441 7.259 7.115 6.963 6.797 6.613 6.411 6.189 5.943 5.672 5.375 5.045 4.675 4.258 3.785 3.218 2.523 1.508 0.000 0.000 0.000 0.000 0.000 0.000
  478 7.444 7.444 7.259 7.114 6.961 6.794 6.611 6.409 6.189 5.947 5.680 5.387 5.067 4.710 4.311 3.857 3.324 2.682 1.811 0.000 0.000 0.000 0.000 0.000 0.000
  479 7.447 7.447 7.258 7.112 6.958 6.793 6.610 6.409 6.191 5.954 5.694 5.408 5.097 4.755 4.373 3.943 3.448 2.863 2.110 0.830 0.000 0.000 0.000 0.000 0.000
  480 7.451 7.451 7.257 7.112 6.958 6.791 6.609 6.410 6.196 5.961 5.709 5.432 5.132 4.802 4.438 4.034 3.575 3.043 2.381 1.444 0.000 0.000 0.000 0.000 0.000
  481 7.455 7.455 7.256 7.111 6.958 6.791 6.611 6.415 6.203 5.973 5.727 5.458 5.167 4.851 4.504 4.125 3.693 3.201 2.614 1.838 0.000 0.000 0.000 0.000 0.000
  482 7.460 7.441 7.257 7.112 6.959 6.793 6.615 6.421 6.213 5.987 5.745 5.484 5.203 4.898 4.569 4.202 3.797 3.337 2.800 2.128 1.097 0.000 0.000 0.000 0.000
  483 7.465 7.431 7.259 7.114 6.961 6.797 6.619 6.429 6.222 6.002 5.766 5.510 5.237 4.940 4.619 4.271 3.883 3.448 2.945 2.333 1.489 0.000 0.000 0.000 0.000
  484 7.470 7.427 7.262 7.118 6.965 6.802 6.626 6.436 6.234 6.016 5.782 5.532 5.264 4.975 4.663 4.322 3.947 3.526 3.046 2.474 1.719 0.000 0.000 0.000 0.000
  485 7.475 7.427 7.267 7.124 6.973 6.810 6.634 6.446 6.244 6.027 5.795 5.548 5.285 4.996 4.690 4.354 3.986 3.573 3.107 2.556 1.839 0.500 0.000 0.000 0.000
  486 7.480 7.429 7.272 7.131 6.981 6.818 6.644 6.457 6.255 6.040 5.808 5.561 5.296 5.012 4.703 4.368 3.999 3.593 3.128 2.576 1.868 0.596 0.000 0.000 0.000
  487 7.485 7.433 7.279 7.139 6.989 6.828 6.653 6.466 6.264 6.048 5.814 5.567 5.298 5.015 4.703 4.365 3.990 3.576 3.103 2.539 1.810 0.332 0.000 0.000 0.000
  488 7.490 7.439 7.287 7.148 6.999 6.838 6.663 6.475 6.271 6.055 5.819 5.567 5.297 5.005 4.687 4.343 3.958 3.533 3.038 2.450 1.661 0.000 0.000 0.000 0.000
  489 7.494 7.444 7.295 7.158 7.010 6.849 6.675 6.485 6.280 6.059 5.822 5.565 5.287 4.985 4.661 4.301 3.906 3.457 2.935 2.299 1.391 0.000 0.000 0.000 0.000
  490 7.498 7.450 7.304 7.168 7.021 6.862 6.686 6.495 6.288 6.064 5.822 5.557 5.273 4.963 4.622 4.249 3.830 3.356 2.793 2.081 0.919 0.000 0.000 0.000 0.000
  491 7.501 7.456 7.312 7.178 7.033 6.873 6.698 6.506 6.296 6.070 5.819 5.552 5.256 4.932 4.579 4.185 3.739 3.229 2.609 1.780 0.000 0.000 0.000 0.000 0.000
  492 7.504 7.461 7.319 7.188 7.044 6.885 6.709 6.517 6.306 6.073 5.823 5.544 5.238 4.906 4.533 4.116 3.644 3.084 2.391 1.382 0.000 0.000 0.000 0.000 0.000
  493 7.506 7.466 7.325 7.195 7.052 6.895 6.721 6.527 6.315 6.080 5.821 5.540 5.224 4.879 4.488 4.052 3.546 2.940 2.161 0.801 0.000 0.000 0.000 0.000 0.000
  494 7.508 7.469 7.329 7.200 7.060 6.903 6.729 6.537 6.321 6.085 5.824 5.536 5.218 4.856 4.453 3.995 3.463 2.810 1.936 0.000 0.000 0.000 0.000 0.000 0.000
  495 7.508 7.471 7.332 7.204 7.064 6.908 6.734 6.542 6.329 6.090 5.825 5.535 5.209 4.845 4.433 3.960 3.404 2.719 1.769 0.000 0.000 0.000 0.000 0.000 0.000
  496 7.508 7.471 7.332 7.205 7.065 6.908 6.735 6.543 6.327 6.090 5.828 5.533 5.207 4.843 4.426 3.950 3.387 2.691 1.718 0.000 0.000 0.000 0.000 0.000 0.000
  497 7.507 7.470 7.330 7.203 7.062 6.906 6.732 6.539 6.325 6.088 5.824 5.533 5.208 4.846 4.434 3.964 3.412 2.734 1.802 0.000 0.000 0.000 0.000 0.000 0.000
  498 7.506 7.466 7.327 7.197 7.056 6.900 6.724 6.533 6.320 6.083 5.822 5.534 5.214 4.860 4.460 4.003 3.474 2.835 1.979 0.000 0.000 0.000 0.000 0.000 0.000
  499 7.504 7.462 7.321 7.190 7.048 6.890 6.714 6.522 6.308 6.075 5.817 5.535 5.222 4.879 4.494 4.062 3.563 2.967 2.206 0.951 0.000 0.000 0.000 0.000 0.000
  500 7.501 7.457 7.314 7.181 7.038 6.879 6.703 6.510 6.299 6.068 5.815 5.541 5.236 4.903 4.536 4.125 3.656 3.107 2.434 1.465 0.000 0.000 0.000 0.000 0.000
  501 7.497 7.451 7.306 7.172 7.026 6.865 6.689 6.499 6.288 6.061 5.815 5.545 5.252 4.930 4.580 4.189 3.747 3.244 2.635 1.830 0.000 0.000 0.000 0.000 0.000
  502 7.493 7.445 7.298 7.160 7.013 6.853 6.677 6.487 6.278 6.056 5.812 5.548 5.265 4.955 4.619 4.246 3.831 3.360 2.805 2.100 0.981 0.000 0.000 0.000 0.000
  503 7.488 7.439 7.288 7.150 7.001 6.840 6.664 6.475 6.269 6.049 5.809 5.553 5.277 4.977 4.651 4.290 3.899 3.449 2.935 2.295 1.396 0.000 0.000 0.000 0.000
  504 7.483 7.433 7.280 7.139 6.989 6.828 6.653 6.464 6.260 6.042 5.808 5.554 5.283 4.989 4.674 4.323 3.941 3.514 3.022 2.430 1.629 0.000 0.000 0.000 0.000
  505 7.478 7.429 7.272 7.130 6.980 6.816 6.642 6.454 6.250 6.033 5.802 5.550 5.282 4.993 4.681 4.342 3.967 3.550 3.070 2.498 1.748 0.000 0.000 0.000 0.000
  506 7.473 7.427 7.265 7.121 6.970 6.807 6.631 6.442 6.241 6.023 5.791 5.541 5.276 4.987 4.678 4.340 3.968 3.551 3.078 2.515 1.777 0.113 0.000 0.000 0.000
  507 7.467 7.426 7.259 7.114 6.962 6.797 6.621 6.432 6.228 6.011 5.778 5.528 5.260 4.971 4.659 4.318 3.943 3.522 3.046 2.474 1.719 0.000 0.000 0.000 0.000
  508 7.461 7.429 7.254 7.108 6.955 6.790 6.613 6.422 6.216 5.998 5.760 5.508 5.235 4.944 4.626 4.278 3.896 3.469 2.973 2.374 1.564 0.000 0.000 0.000 0.000
  509 7.456 7.440 7.250 7.104 6.950 6.784 6.605 6.413 6.205 5.983 5.743 5.484 5.206 4.906 4.582 4.222 3.827 3.378 2.860 2.216 1.287 0.000 0.000 0.000 0.000
  510 7.451 7.451 7.248 7.101 6.947 6.780 6.599 6.404 6.195 5.967 5.721 5.458 5.175 4.864 4.526 4.153 3.738 3.267 2.707 1.995 0.787 0.000 0.000 0.000 0.000
  511 7.446 7.446 7.248 7.100 6.945 6.777 6.595 6.398 6.185 5.953 5.703 5.431 5.138 4.816 4.463 4.075 3.636 3.126 2.517 1.689 0.000 0.000 0.000 0.000 0.000
  512 7.441 7.441 7.248 7.100 6.945 6.777 6.593 6.394 6.177 5.942 5.686 5.407 5.104 4.769 4.399 3.991 3.523 2.973 2.288 1.271 0.000 0.000 0.000 0.000 0.000
  513 7.437 7.437 7.248 7.100 6.946 6.777 6.593 6.391 6.173 5.934 5.672 5.384 5.073 4.725 4.340 3.904 3.405 2.806 2.034 0.585 0.000 0.000 0.000 0.000 0.000
  514 7.434 7.434 7.249 7.102 6.947 6.778 6.594 6.393 6.171 5.927 5.660 5.367 5.044 4.685 4.286 3.828 3.296 2.650 1.760 0.000 0.000 0.000 0.000 0.000 0.000
  515 7.432 7.432 7.250 7.102 6.948 6.780 6.596 6.392 6.169 5.925 5.654 5.355 5.024 4.657 4.243 3.767 3.207 2.508 1.504 0.000 0.000 0.000 0.000 0.000 0.000
  516 7.431 7.431 7.250 7.103 6.949 6.781 6.596 6.393 6.169 5.923 5.650 5.346 5.013 4.638 4.218 3.729 3.149 2.422 1.319 0.000 0.000 0.000 0.000 0.000 0.000
  517 7.430 7.430 7.250 7.103 6.949 6.782 6.595 6.392 6.170 5.922 5.650 5.348 5.013 4.635 4.209 3.720 3.134 2.395 1.258 0.000 0.000 0.000 0.000 0.000 0.000
  518 7.431 7.431 7.250 7.103 6.949 6.781 6.597 6.393 6.170 5.922 5.651 5.350 5.017 4.641 4.221 3.735 3.163 2.435 1.343 0.000 0.000 0.000 0.000 0.000 0.000
  519 7.432 7.432 7.249 7.102 6.949 6.780 6.596 6.394 6.171 5.927 5.656 5.359 5.029 4.664 4.250 3.777 3.221 2.529 1.529 0.000 0.000 0.000 0.000 0.000 0.000
  520 7.435 7.435 7.249 7.103 6.948 6.781 6.597 6.395 6.175 5.931 5.664 5.371 5.051 4.691 4.289 3.831 3.299 2.650 1.756 0.000 0.000 0.000 0.000 0.000 0.000
  521 7.438 7.438 7.250 7.103 6.950 6.782 6.598 6.397 6.179 5.938 5.675 5.390 5.077 4.726 4.338 3.899 3.390 2.784 1.981 0.316 0.000 0.000 0.000 0.000 0.000
  522 7.443 7.443 7.251 7.105 6.951 6.784 6.602 6.403 6.186 5.951 5.690 5.411 5.103 4.766 4.389 3.966 3.484 2.913 2.191 1.040 0.000 0.000 0.000 0.000 0.000
  523 7.448 7.448 7.253 7.108 6.955 6.788 6.608 6.410 6.195 5.963 5.709 5.432 5.132 4.802 4.441 4.033 3.571 3.033 2.367 1.414 0.000 0.000 0.000 0.000 0.000
  524 7.454 7.454 7.257 7.113 6.960 6.795 6.615 6.418 6.208 5.978 5.726 5.456 5.163 4.842 4.486 4.094 3.649 3.139 2.518 1.670 0.000 0.000 0.000 0.000 0.000
  525 7.460 7.445 7.262 7.119 6.968 6.803 6.624 6.430 6.221 5.994 5.748 5.480 5.190 4.876 4.529 4.147 3.718 3.226 2.636 1.864 0.000 0.000 0.000 0.000 0.000
  526 7.467 7.436 7.268 7.126 6.976 6.812 6.635 6.443 6.235 6.009 5.767 5.504 5.216 4.908 4.567 4.194 3.776 3.294 2.731 2.003 0.751 0.000 0.000 0.000 0.000
  527 7.475 7.434 7.275 7.135 6.986 6.823 6.646 6.456 6.249 6.025 5.785 5.525 5.242 4.937 4.598 4.229 3.820 3.349 2.797 2.097 0.999 0.000 0.000 0.000 0.000
  528 7.482 7.436 7.283 7.145 6.996 6.835 6.660 6.471 6.263 6.041 5.803 5.542 5.262 4.956 4.627 4.260 3.852 3.388 2.847 2.168 1.133 0.000 0.000 0.000 0.000
  529 7.489 7.438 7.291 7.154 7.007 6.847 6.672 6.484 6.279 6.059 5.819 5.562 5.282 4.977 4.647 4.281 3.879 3.415 2.878 2.210 1.209 0.000 0.000 0.000 0.000
  530 7.496 7.444 7.299 7.164 7.018 6.858 6.686 6.497 6.293 6.072 5.835 5.576 5.298 4.995 4.666 4.300 3.894 3.438 2.897 2.233 1.250 0.000 0.000 0.000 0.000
  531 7.503 7.448 7.307 7.173 7.028 6.870 6.696 6.508 6.307 6.087 5.850 5.591 5.310 5.008 4.675 4.312 3.907 3.447 2.906 2.238 1.254 0.000 0.000 0.000 0.000
  532 7.509 7.452 7.314 7.182 7.038 6.881 6.709 6.521 6.318 6.098 5.860 5.601 5.323 5.018 4.685 4.322 3.913 3.450 2.909 2.237 1.241 0.000 0.000 0.000 0.000
  533 7.514 7.456 7.321 7.190 7.046 6.890 6.718 6.531 6.329 6.108 5.870 5.612 5.331 5.026 4.693 4.327 3.918 3.455 2.910 2.227 1.213 0.000 0.000 0.000 0.000
  534 7.518 7.459 7.326 7.196 7.053 6.897 6.726 6.540 6.337 6.117 5.879 5.618 5.337 5.032 4.697 4.330 3.918 3.448 2.895 2.207 1.168 0.000 0.000 0.000 0.000
  535 7.521 7.462 7.330 7.200 7.060 6.903 6.731 6.546 6.344 6.123 5.883 5.625 5.342 5.036 4.701 4.328 3.910 3.443 2.883 2.187 1.114 0.000 0.000 0.000 0.000
  536 7.523 7.464 7.334 7.204 7.063 6.908 6.737 6.552 6.348 6.126 5.888 5.629 5.346 5.036 4.697 4.325 3.906 3.425 2.865 2.153 1.030 0.000 0.000 0.000 0.000
  537 7.524 7.465 7.335 7.206 7.066 6.911 6.740 6.553 6.349 6.129 5.887 5.626 5.343 5.032 4.688 4.315 3.890 3.409 2.838 2.110 0.919 0.000 0.000 0.000 0.000
  538 7.524 7.465 7.335 7.207 7.066 6.911 6.740 6.553 6.349 6.127 5.885 5.624 5.336 5.023 4.679 4.296 3.871 3.379 2.797 2.045 0.742 0.000 0.000 0.000 0.000
  539 7.522 7.464 7.334 7.206 7.065 6.910 6.738 6.551 6.346 6.124 5.880 5.616 5.326 5.010 4.663 4.277 3.842 3.339 2.742 1.961 0.433 0.000 0.000 0.000 0.000
  540 7.519 7.463 7.332 7.203 7.062 6.907 6.735 6.548 6.343 6.117 5.871 5.605 5.314 4.993 4.640 4.249 3.807 3.293 2.676 1.860 0.000 0.000 0.000 0.000 0.000
  541 7.515 7.462 7.329 7.199 7.058 6.902 6.730 6.542 6.334 6.109 5.863 5.593 5.297 4.973 4.614 4.213 3.761 3.237 2.598 1.729 0.000 0.000 0.000 0.000 0.000
  542 7.510 7.460 7.324 7.194 7.052 6.896 6.723 6.535 6.324 6.096 5.848 5.576 5.278 4.951 4.587 4.176 3.711 3.172 2.506 1.570 0.000 0.000 0.000 0.000 0.000
  543 7.504 7.458 7.318 7.188 7.045 6.888 6.714 6.524 6.314 6.084 5.834 5.560 5.254 4.922 4.552 4.135 3.659 3.099 2.407 1.382 0.000 0.000 0.000 0.000 0.000
