Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1172 6.212 6.176 6.107 6.017 5.909 5.785 5.648 5.493 5.325 5.140 4.943 4.725 4.491 4.238 3.963 3.666 3.335 2.971 2.574 2.098 1.470 0.000 0.000 0.000 0.000
 1173 6.196 6.159 6.091 6.001 5.892 5.768 5.627 5.470 5.296 5.106 4.900 4.674 4.430 4.163 3.871 3.552 3.197 2.804 2.362 1.810 0.940 0.000 0.000 0.000 0.000
 1174 6.179 6.143 6.076 5.986 5.877 5.751 5.607 5.447 5.269 5.074 4.859 4.626 4.367 4.084 3.775 3.430 3.045 2.617 2.110 1.426 0.000 0.000 0.000 0.000 0.000
 1175 6.164 6.128 6.061 5.971 5.863 5.736 5.591 5.427 5.244 5.044 4.820 4.575 4.305 4.007 3.675 3.308 2.893 2.419 1.833 0.870 0.000 0.000 0.000 0.000 0.000
 1176 6.149 6.114 6.047 5.958 5.849 5.721 5.575 5.408 5.223 5.018 4.788 4.534 4.253 3.940 3.593 3.195 2.746 2.226 1.537 0.000 0.000 0.000 0.000 0.000 0.000
 1177 6.136 6.101 6.034 5.945 5.837 5.708 5.561 5.392 5.206 4.995 4.761 4.500 4.212 3.888 3.523 3.113 2.631 2.078 1.274 0.000 0.000 0.000 0.000 0.000 0.000
 1178 6.125 6.090 6.023 5.934 5.825 5.696 5.548 5.380 5.191 4.980 4.741 4.481 4.187 3.858 3.488 3.065 2.572 2.001 1.122 0.000 0.000 0.000 0.000 0.000 0.000
 1179 6.116 6.081 6.014 5.924 5.815 5.686 5.537 5.369 5.181 4.968 4.735 4.472 4.181 3.854 3.484 3.064 2.578 2.004 1.155 0.000 0.000 0.000 0.000 0.000 0.000
 1180 6.110 6.074 6.006 5.916 5.806 5.677 5.529 5.362 5.174 4.965 4.733 4.474 4.189 3.870 3.514 3.107 2.641 2.092 1.338 0.000 0.000 0.000 0.000 0.000 0.000
 1181 6.107 6.070 6.002 5.910 5.800 5.671 5.523 5.357 5.173 4.967 4.742 4.490 4.214 3.909 3.568 3.183 2.744 2.234 1.587 0.000 0.000 0.000 0.000 0.000 0.000
 1182 6.107 6.069 6.000 5.908 5.798 5.669 5.522 5.359 5.176 4.976 4.756 4.516 4.250 3.956 3.635 3.278 2.866 2.402 1.838 0.969 0.000 0.000 0.000 0.000 0.000
 1183 6.110 6.072 6.001 5.910 5.798 5.671 5.526 5.365 5.187 4.992 4.779 4.548 4.292 4.014 3.707 3.372 2.994 2.566 2.066 1.406 0.000 0.000 0.000 0.000 0.000
 1184 6.116 6.077 6.006 5.913 5.804 5.676 5.535 5.376 5.203 5.012 4.807 4.580 4.337 4.072 3.783 3.467 3.112 2.713 2.263 1.711 0.807 0.000 0.000 0.000 0.000
 1185 6.125 6.086 6.015 5.922 5.812 5.687 5.547 5.390 5.222 5.035 4.834 4.618 4.385 4.126 3.848 3.548 3.213 2.842 2.426 1.934 1.251 0.000 0.000 0.000 0.000
 1186 6.137 6.098 6.026 5.934 5.825 5.700 5.562 5.409 5.240 5.060 4.863 4.652 4.421 4.175 3.907 3.616 3.298 2.941 2.544 2.093 1.510 0.277 0.000 0.000 0.000
 1187 6.152 6.113 6.041 5.950 5.841 5.718 5.580 5.427 5.264 5.086 4.891 4.683 4.459 4.216 3.954 3.669 3.354 3.015 2.630 2.202 1.666 0.787 0.000 0.000 0.000
 1188 6.169 6.130 6.059 5.968 5.860 5.738 5.600 5.449 5.287 5.107 4.914 4.710 4.486 4.243 3.987 3.705 3.397 3.055 2.684 2.269 1.754 0.951 0.000 0.000 0.000
 1189 6.187 6.148 6.078 5.987 5.880 5.758 5.620 5.470 5.306 5.128 4.935 4.729 4.505 4.265 4.002 3.720 3.416 3.077 2.699 2.287 1.769 0.970 0.000 0.000 0.000
 1190 6.206 6.168 6.099 6.009 5.902 5.780 5.642 5.492 5.327 5.147 4.954 4.745 4.519 4.276 4.011 3.726 3.411 3.069 2.687 2.267 1.732 0.866 0.000 0.000 0.000
 1191 6.226 6.189 6.120 6.031 5.925 5.801 5.665 5.513 5.346 5.167 4.970 4.757 4.528 4.280 4.009 3.714 3.396 3.043 2.654 2.206 1.632 0.588 0.000 0.000 0.000
 1192 6.246 6.210 6.142 6.054 5.947 5.825 5.687 5.534 5.366 5.182 4.983 4.765 4.532 4.275 3.998 3.698 3.363 2.999 2.595 2.123 1.482 0.000 0.000 0.000 0.000
 1193 6.265 6.230 6.163 6.075 5.970 5.847 5.708 5.554 5.384 5.198 4.995 4.773 4.532 4.270 3.984 3.668 3.326 2.945 2.521 2.009 1.271 0.000 0.000 0.000 0.000
 1194 6.282 6.248 6.183 6.096 5.991 5.868 5.730 5.575 5.403 5.212 5.007 4.780 4.532 4.261 3.967 3.644 3.282 2.890 2.444 1.884 0.997 0.000 0.000 0.000 0.000
 1195 6.298 6.265 6.200 6.115 6.010 5.889 5.749 5.593 5.420 5.227 5.018 4.789 4.536 4.257 3.954 3.619 3.247 2.841 2.376 1.759 0.656 0.000 0.000 0.000 0.000
 1196 6.312 6.279 6.216 6.130 6.027 5.905 5.766 5.609 5.435 5.243 5.031 4.795 4.540 4.259 3.950 3.605 3.223 2.806 2.322 1.670 0.099 0.000 0.000 0.000 0.000
 1197 6.323 6.291 6.228 6.143 6.040 5.918 5.779 5.623 5.447 5.256 5.040 4.807 4.549 4.265 3.953 3.605 3.220 2.796 2.308 1.628 0.000 0.000 0.000 0.000 0.000
 1198 6.331 6.299 6.236 6.151 6.048 5.928 5.789 5.632 5.458 5.264 5.050 4.819 4.561 4.277 3.962 3.617 3.236 2.815 2.327 1.655 0.000 0.000 0.000 0.000 0.000
 1199 6.336 6.303 6.240 6.156 6.053 5.932 5.794 5.638 5.464 5.274 5.060 4.829 4.573 4.292 3.989 3.644 3.265 2.852 2.383 1.742 0.498 0.000 0.000 0.000 0.000
 1200 6.337 6.304 6.241 6.156 6.052 5.932 5.794 5.640 5.468 5.279 5.070 4.841 4.590 4.315 4.014 3.679 3.314 2.911 2.461 1.869 0.881 0.000 0.000 0.000 0.000
 1201 6.335 6.301 6.237 6.153 6.049 5.929 5.791 5.637 5.467 5.280 5.075 4.850 4.604 4.334 4.043 3.720 3.368 2.980 2.545 2.001 1.182 0.000 0.000 0.000 0.000
 1202 6.329 6.295 6.231 6.145 6.041 5.920 5.785 5.632 5.463 5.280 5.075 4.857 4.616 4.354 4.068 3.755 3.417 3.039 2.627 2.131 1.418 0.000 0.000 0.000 0.000
 1203 6.320 6.286 6.220 6.134 6.030 5.910 5.773 5.623 5.456 5.273 5.076 4.858 4.622 4.368 4.088 3.788 3.456 3.092 2.695 2.232 1.603 0.182 0.000 0.000 0.000
 1204 6.307 6.272 6.206 6.119 6.015 5.895 5.760 5.609 5.444 5.264 5.068 4.854 4.623 4.372 4.101 3.807 3.485 3.129 2.743 2.303 1.726 0.726 0.000 0.000 0.000
 1205 6.292 6.257 6.190 6.103 5.999 5.878 5.743 5.594 5.429 5.250 5.057 4.844 4.618 4.369 4.104 3.813 3.495 3.145 2.767 2.344 1.791 0.908 0.000 0.000 0.000
 1206 6.275 6.239 6.172 6.085 5.979 5.859 5.724 5.575 5.410 5.232 5.035 4.826 4.600 4.354 4.089 3.801 3.486 3.140 2.762 2.342 1.802 0.950 0.000 0.000 0.000
 1207 6.256 6.219 6.152 6.063 5.959 5.837 5.702 5.552 5.387 5.207 5.012 4.801 4.578 4.330 4.064 3.776 3.458 3.112 2.731 2.307 1.759 0.871 0.000 0.000 0.000
 1208 6.235 6.199 6.130 6.041 5.936 5.813 5.678 5.527 5.360 5.180 4.983 4.772 4.543 4.295 4.024 3.733 3.408 3.058 2.665 2.229 1.651 0.629 0.000 0.000 0.000
 1209 6.214 6.177 6.109 6.019 5.913 5.790 5.652 5.499 5.330 5.149 4.950 4.734 4.501 4.247 3.972 3.675 3.343 2.980 2.575 2.111 1.483 0.000 0.000 0.000 0.000
 1210 6.192 6.155 6.086 5.997 5.889 5.766 5.626 5.472 5.302 5.116 4.913 4.696 4.455 4.195 3.913 3.602 3.261 2.879 2.460 1.956 1.226 0.000 0.000 0.000 0.000
 1211 6.171 6.134 6.065 5.975 5.867 5.741 5.601 5.444 5.273 5.084 4.876 4.650 4.406 4.136 3.845 3.522 3.167 2.764 2.314 1.758 0.833 0.000 0.000 0.000 0.000
 1212 6.151 6.114 6.046 5.955 5.846 5.720 5.578 5.419 5.243 5.048 4.837 4.608 4.354 4.079 3.775 3.437 3.062 2.638 2.154 1.517 0.000 0.000 0.000 0.000 0.000
 1213 6.133 6.096 6.027 5.936 5.827 5.701 5.556 5.396 5.216 5.020 4.802 4.566 4.308 4.022 3.707 3.356 2.961 2.511 1.989 1.236 0.000 0.000 0.000 0.000 0.000
 1214 6.117 6.080 6.011 5.920 5.810 5.683 5.538 5.376 5.194 4.994 4.773 4.532 4.266 3.972 3.645 3.282 2.870 2.396 1.836 0.930 0.000 0.000 0.000 0.000 0.000
 1215 6.104 6.067 5.998 5.906 5.797 5.668 5.522 5.358 5.175 4.973 4.749 4.502 4.234 3.934 3.602 3.226 2.800 2.308 1.710 0.606 0.000 0.000 0.000 0.000 0.000
 1216 6.093 6.056 5.987 5.896 5.785 5.657 5.509 5.345 5.161 4.959 4.733 4.486 4.212 3.910 3.571 3.195 2.760 2.261 1.640 0.345 0.000 0.000 0.000 0.000 0.000
 1217 6.086 6.049 5.979 5.888 5.777 5.648 5.501 5.335 5.154 4.950 4.724 4.479 4.206 3.903 3.568 3.192 2.760 2.261 1.644 0.382 0.000 0.000 0.000 0.000 0.000
 1218 6.082 6.045 5.975 5.883 5.772 5.643 5.496 5.333 5.150 4.948 4.725 4.480 4.211 3.914 3.585 3.212 2.790 2.301 1.707 0.652 0.000 0.000 0.000 0.000 0.000
 1219 6.082 6.044 5.974 5.881 5.770 5.641 5.496 5.332 5.152 4.952 4.732 4.492 4.229 3.937 3.613 3.253 2.848 2.377 1.817 0.943 0.000 0.000 0.000 0.000 0.000
 1220 6.085 6.047 5.976 5.884 5.773 5.644 5.498 5.337 5.159 4.962 4.747 4.511 4.255 3.969 3.660 3.312 2.920 2.475 1.956 1.220 0.000 0.000 0.000 0.000 0.000
 1221 6.092 6.053 5.982 5.890 5.779 5.652 5.508 5.347 5.171 4.978 4.767 4.538 4.287 4.011 3.708 3.376 3.004 2.576 2.092 1.452 0.000 0.000 0.000 0.000 0.000
 1222 6.102 6.063 5.991 5.899 5.788 5.662 5.520 5.361 5.188 4.999 4.790 4.565 4.319 4.052 3.763 3.440 3.082 2.679 2.218 1.650 0.656 0.000 0.000 0.000 0.000
 1223 6.114 6.075 6.004 5.912 5.802 5.675 5.534 5.379 5.207 5.018 4.815 4.595 4.356 4.094 3.812 3.498 3.153 2.765 2.326 1.806 1.013 0.000 0.000 0.000 0.000
 1224 6.129 6.090 6.019 5.927 5.818 5.692 5.552 5.396 5.228 5.042 4.843 4.623 4.387 4.131 3.854 3.547 3.209 2.834 2.411 1.923 1.218 0.000 0.000 0.000 0.000
 1225 6.145 6.107 6.036 5.944 5.836 5.711 5.572 5.419 5.249 5.065 4.866 4.649 4.418 4.164 3.887 3.587 3.252 2.884 2.468 1.997 1.338 0.000 0.000 0.000 0.000
 1226 6.164 6.125 6.055 5.964 5.856 5.732 5.593 5.439 5.272 5.087 4.890 4.672 4.439 4.188 3.910 3.610 3.278 2.911 2.503 2.035 1.385 0.000 0.000 0.000 0.000
 1227 6.183 6.145 6.076 5.986 5.878 5.755 5.614 5.461 5.293 5.110 4.909 4.691 4.457 4.203 3.926 3.623 3.288 2.917 2.509 2.029 1.366 0.000 0.000 0.000 0.000
 1228 6.203 6.166 6.098 6.007 5.900 5.777 5.637 5.484 5.314 5.129 4.928 4.708 4.472 4.213 3.933 3.623 3.285 2.907 2.491 1.995 1.290 0.000 0.000 0.000 0.000
 1229 6.223 6.187 6.119 6.030 5.923 5.800 5.661 5.506 5.335 5.148 4.945 4.723 4.479 4.217 3.929 3.612 3.264 2.879 2.448 1.924 1.147 0.000 0.000 0.000 0.000
 1230 6.242 6.207 6.140 6.052 5.945 5.823 5.683 5.527 5.354 5.167 4.957 4.733 4.484 4.217 3.923 3.597 3.235 2.840 2.394 1.830 0.921 0.000 0.000 0.000 0.000
 1231 6.260 6.226 6.160 6.073 5.968 5.845 5.704 5.548 5.373 5.182 4.971 4.742 4.491 4.213 3.910 3.577 3.206 2.796 2.327 1.719 0.573 0.000 0.000 0.000 0.000
 1232 6.277 6.244 6.179 6.093 5.989 5.865 5.725 5.568 5.393 5.199 4.987 4.754 4.498 4.215 3.902 3.561 3.176 2.755 2.267 1.603 0.000 0.000 0.000 0.000 0.000
 1233 6.293 6.260 6.196 6.110 6.006 5.884 5.744 5.585 5.410 5.218 5.002 4.764 4.503 4.220 3.902 3.554 3.159 2.728 2.224 1.516 0.000 0.000 0.000 0.000 0.000
 1234 6.307 6.274 6.211 6.125 6.022 5.901 5.760 5.604 5.427 5.231 5.015 4.779 4.519 4.230 3.909 3.555 3.163 2.732 2.221 1.493 0.000 0.000 0.000 0.000 0.000
 1235 6.318 6.285 6.223 6.137 6.034 5.914 5.774 5.616 5.440 5.245 5.032 4.796 4.535 4.249 3.931 3.577 3.185 2.757 2.250 1.542 0.000 0.000 0.000 0.000 0.000
 1236 6.327 6.295 6.232 6.147 6.044 5.922 5.784 5.628 5.452 5.259 5.046 4.812 4.556 4.275 3.963 3.616 3.234 2.813 2.329 1.669 0.000 0.000 0.000 0.000 0.000
 1237 6.334 6.301 6.238 6.153 6.050 5.929 5.791 5.636 5.464 5.272 5.062 4.833 4.580 4.304 4.001 3.669 3.301 2.898 2.437 1.833 0.810 0.000 0.000 0.000 0.000
 1238 6.338 6.305 6.242 6.156 6.052 5.932 5.794 5.640 5.470 5.283 5.077 4.853 4.609 4.339 4.048 3.728 3.373 2.992 2.557 2.021 1.223 0.000 0.000 0.000 0.000
 1239 6.340 6.307 6.242 6.157 6.053 5.933 5.796 5.643 5.476 5.293 5.092 4.874 4.638 4.376 4.096 3.792 3.451 3.087 2.683 2.199 1.540 0.000 0.000 0.000 0.000
 1240 6.340 6.306 6.240 6.154 6.051 5.931 5.795 5.645 5.482 5.300 5.103 4.892 4.661 4.413 4.142 3.847 3.526 3.180 2.798 2.358 1.789 0.865 0.000 0.000 0.000
 1241 6.337 6.302 6.236 6.150 6.046 5.926 5.792 5.645 5.483 5.305 5.112 4.906 4.682 4.442 4.180 3.898 3.590 3.255 2.892 2.484 1.982 1.259 0.000 0.000 0.000
 1242 6.331 6.296 6.230 6.143 6.039 5.921 5.787 5.641 5.481 5.306 5.120 4.914 4.697 4.460 4.209 3.933 3.639 3.311 2.963 2.579 2.120 1.495 0.000 0.000 0.000
 1243 6.324 6.288 6.221 6.134 6.031 5.913 5.780 5.636 5.477 5.305 5.118 4.916 4.703 4.471 4.223 3.953 3.662 3.348 3.004 2.637 2.203 1.626 0.582 0.000 0.000
 1244 6.314 6.278 6.211 6.123 6.020 5.902 5.770 5.624 5.467 5.296 5.110 4.913 4.699 4.470 4.225 3.959 3.671 3.361 3.021 2.657 2.227 1.673 0.737 0.000 0.000
 1245 6.303 6.267 6.199 6.111 6.007 5.889 5.756 5.611 5.453 5.282 5.098 4.896 4.685 4.455 4.207 3.941 3.653 3.340 2.999 2.636 2.206 1.643 0.669 0.000 0.000
 1246 6.290 6.254 6.186 6.098 5.993 5.874 5.741 5.594 5.434 5.261 5.074 4.875 4.659 4.424 4.173 3.904 3.612 3.295 2.943 2.568 2.125 1.522 0.223 0.000 0.000
 1247 6.276 6.240 6.172 6.084 5.978 5.859 5.723 5.575 5.414 5.236 5.048 4.841 4.620 4.385 4.129 3.847 3.549 3.217 2.858 2.463 1.982 1.299 0.000 0.000 0.000
 1248 6.260 6.224 6.156 6.068 5.962 5.841 5.704 5.554 5.387 5.209 5.015 4.801 4.575 4.327 4.064 3.773 3.458 3.112 2.734 2.303 1.759 0.875 0.000 0.000 0.000
 1249 6.244 6.208 6.141 6.052 5.946 5.823 5.685 5.531 5.361 5.177 4.976 4.759 4.523 4.266 3.986 3.682 3.347 2.977 2.572 2.088 1.426 0.000 0.000 0.000 0.000
 1250 6.227 6.192 6.125 6.036 5.929 5.805 5.664 5.508 5.333 5.144 4.936 4.712 4.464 4.196 3.902 3.576 3.221 2.822 2.368 1.812 0.904 0.000 0.000 0.000 0.000
 1251 6.210 6.175 6.108 6.020 5.912 5.787 5.644 5.486 5.308 5.113 4.896 4.660 4.404 4.120 3.811 3.464 3.075 2.647 2.140 1.452 0.000 0.000 0.000 0.000 0.000
 1252 6.193 6.158 6.091 6.003 5.896 5.770 5.625 5.464 5.283 5.081 4.859 4.617 4.346 4.049 3.717 3.350 2.935 2.461 1.885 0.963 0.000 0.000 0.000 0.000 0.000
 1253 6.176 6.141 6.075 5.986 5.879 5.752 5.606 5.442 5.257 5.054 4.824 4.572 4.291 3.983 3.636 3.245 2.803 2.293 1.630 0.000 0.000 0.000 0.000 0.000 0.000
 1254 6.159 6.124 6.058 5.970 5.862 5.735 5.589 5.422 5.236 5.026 4.794 4.538 4.250 3.931 3.572 3.162 2.696 2.161 1.408 0.000 0.000 0.000 0.000 0.000 0.000
 1255 6.143 6.108 6.042 5.954 5.845 5.716 5.570 5.403 5.215 5.004 4.772 4.511 4.220 3.899 3.534 3.118 2.642 2.086 1.283 0.000 0.000 0.000 0.000 0.000 0.000
 1256 6.128 6.093 6.026 5.937 5.828 5.700 5.551 5.384 5.196 4.987 4.753 4.495 4.206 3.885 3.523 3.110 2.641 2.088 1.304 0.000 0.000 0.000 0.000 0.000 0.000
 1257 6.115 6.079 6.011 5.921 5.812 5.683 5.534 5.367 5.181 4.974 4.744 4.488 4.207 3.891 3.541 3.143 2.688 2.156 1.448 0.000 0.000 0.000 0.000 0.000 0.000
 1258 6.103 6.067 5.998 5.906 5.795 5.666 5.519 5.353 5.168 4.964 4.741 4.491 4.218 3.916 3.580 3.205 2.773 2.277 1.649 0.411 0.000 0.000 0.000 0.000 0.000
 1259 6.094 6.056 5.985 5.893 5.782 5.653 5.507 5.343 5.161 4.963 4.744 4.501 4.240 3.951 3.630 3.276 2.875 2.415 1.862 1.033 0.000 0.000 0.000 0.000 0.000
 1260 6.086 6.047 5.976 5.882 5.771 5.643 5.497 5.336 5.159 4.963 4.751 4.520 4.267 3.992 3.688 3.353 2.975 2.554 2.055 1.398 0.000 0.000 0.000 0.000 0.000
 1261 6.081 6.041 5.969 5.875 5.763 5.635 5.491 5.333 5.160 4.969 4.764 4.539 4.296 4.031 3.742 3.423 3.071 2.679 2.221 1.661 0.736 0.000 0.000 0.000 0.000
 1262 6.078 6.038 5.965 5.871 5.760 5.632 5.490 5.334 5.164 4.977 4.775 4.560 4.322 4.068 3.791 3.487 3.152 2.778 2.350 1.854 1.145 0.000 0.000 0.000 0.000
 1263 6.078 6.038 5.964 5.870 5.759 5.633 5.492 5.337 5.169 4.987 4.788 4.577 4.349 4.100 3.829 3.535 3.213 2.853 2.449 1.981 1.369 0.000 0.000 0.000 0.000
 1264 6.081 6.040 5.966 5.872 5.762 5.637 5.497 5.344 5.175 4.996 4.801 4.590 4.366 4.118 3.855 3.567 3.252 2.899 2.506 2.058 1.489 0.332 0.000 0.000 0.000
 1265 6.087 6.046 5.973 5.879 5.768 5.643 5.504 5.352 5.185 5.003 4.810 4.599 4.376 4.133 3.870 3.582 3.267 2.922 2.528 2.089 1.532 0.487 0.000 0.000 0.000
 1266 6.096 6.055 5.982 5.888 5.778 5.653 5.513 5.362 5.193 5.013 4.819 4.605 4.379 4.136 3.868 3.580 3.262 2.912 2.519 2.071 1.498 0.336 0.000 0.000 0.000
 1267 6.107 6.067 5.995 5.901 5.792 5.667 5.526 5.372 5.203 5.022 4.823 4.610 4.379 4.128 3.859 3.565 3.240 2.880 2.476 2.008 1.392 0.000 0.000 0.000 0.000
 1268 6.121 6.082 6.011 5.918 5.808 5.682 5.541 5.385 5.214 5.028 4.827 4.609 4.373 4.117 3.837 3.533 3.195 2.820 2.400 1.905 1.200 0.000 0.000 0.000 0.000
 1269 6.138 6.100 6.030 5.937 5.828 5.702 5.559 5.402 5.229 5.040 4.833 4.608 4.364 4.102 3.814 3.494 3.143 2.747 2.305 1.757 0.882 0.000 0.000 0.000 0.000
 1270 6.157 6.120 6.050 5.960 5.851 5.724 5.580 5.422 5.245 5.052 4.841 4.612 4.361 4.086 3.785 3.450 3.082 2.665 2.188 1.568 0.143 0.000 0.000 0.000 0.000
 1271 6.177 6.141 6.073 5.984 5.875 5.750 5.606 5.446 5.267 5.070 4.855 4.619 4.358 4.075 3.763 3.412 3.020 2.585 2.067 1.350 0.000 0.000 0.000 0.000 0.000
 1272 6.199 6.164 6.097 6.009 5.902 5.776 5.633 5.471 5.292 5.092 4.872 4.632 4.366 4.072 3.745 3.385 2.976 2.520 1.967 1.126 0.000 0.000 0.000 0.000 0.000
 1273 6.221 6.187 6.122 6.035 5.928 5.803 5.661 5.499 5.318 5.118 4.896 4.649 4.378 4.078 3.749 3.376 2.958 2.483 1.900 0.950 0.000 0.000 0.000 0.000 0.000
 1274 6.244 6.211 6.146 6.061 5.955 5.831 5.688 5.527 5.347 5.145 4.924 4.677 4.403 4.104 3.768 3.393 2.967 2.497 1.902 0.916 0.000 0.000 0.000 0.000 0.000
 1275 6.267 6.234 6.170 6.085 5.980 5.856 5.715 5.555 5.375 5.175 4.954 4.708 4.438 4.141 3.808 3.435 3.017 2.557 1.978 1.056 0.000 0.000 0.000 0.000 0.000
 1276 6.289 6.257 6.193 6.108 6.003 5.881 5.739 5.582 5.404 5.206 4.988 4.748 4.482 4.188 3.864 3.501 3.095 2.653 2.112 1.312 0.000 0.000 0.000 0.000 0.000
 1277 6.310 6.277 6.214 6.129 6.025 5.902 5.763 5.606 5.431 5.237 5.023 4.788 4.529 4.246 3.931 3.586 3.201 2.773 2.281 1.597 0.000 0.000 0.000 0.000 0.000
 1278 6.329 6.296 6.232 6.148 6.044 5.922 5.785 5.629 5.457 5.266 5.059 4.830 4.579 4.306 4.006 3.677 3.309 2.909 2.455 1.871 0.916 0.000 0.000 0.000 0.000
 1279 6.346 6.312 6.248 6.163 6.060 5.939 5.804 5.649 5.483 5.295 5.092 4.870 4.629 4.367 4.079 3.762 3.421 3.043 2.627 2.115 1.389 0.000 0.000 0.000 0.000
 1280 6.360 6.326 6.262 6.177 6.074 5.953 5.820 5.669 5.504 5.320 5.123 4.908 4.674 4.421 4.147 3.843 3.518 3.158 2.772 2.316 1.709 0.615 0.000 0.000 0.000
 1281 6.371 6.337 6.272 6.187 6.084 5.965 5.831 5.682 5.520 5.342 5.147 4.939 4.710 4.467 4.199 3.914 3.599 3.260 2.890 2.474 1.943 1.153 0.000 0.000 0.000
 1282 6.378 6.344 6.279 6.194 6.091 5.974 5.841 5.695 5.533 5.359 5.170 4.964 4.743 4.500 4.243 3.964 3.660 3.332 2.976 2.588 2.104 1.434 0.000 0.000 0.000
 1283 6.382 6.347 6.282 6.197 6.095 5.978 5.846 5.702 5.541 5.367 5.182 4.978 4.760 4.525 4.271 3.999 3.704 3.380 3.036 2.656 2.205 1.593 0.338 0.000 0.000
 1284 6.382 6.347 6.282 6.197 6.095 5.977 5.847 5.702 5.544 5.371 5.185 4.983 4.767 4.535 4.284 4.012 3.720 3.403 3.059 2.691 2.249 1.659 0.601 0.000 0.000
 1285 6.377 6.343 6.278 6.192 6.090 5.973 5.842 5.697 5.538 5.366 5.181 4.977 4.761 4.529 4.278 4.009 3.714 3.394 3.053 2.686 2.239 1.649 0.573 0.000 0.000
 1286 6.369 6.335 6.270 6.184 6.082 5.965 5.832 5.686 5.528 5.353 5.166 4.962 4.746 4.511 4.258 3.985 3.687 3.363 3.015 2.639 2.180 1.564 0.176 0.000 0.000
 1287 6.358 6.323 6.258 6.172 6.069 5.952 5.819 5.673 5.511 5.337 5.146 4.942 4.718 4.481 4.221 3.942 3.638 3.310 2.955 2.559 2.078 1.395 0.000 0.000 0.000
 1288 6.343 6.308 6.243 6.157 6.054 5.934 5.801 5.652 5.489 5.313 5.120 4.909 4.683 4.440 4.175 3.886 3.572 3.233 2.862 2.451 1.919 1.134 0.000 0.000 0.000
 1289 6.324 6.290 6.224 6.139 6.034 5.914 5.780 5.629 5.465 5.284 5.087 4.872 4.641 4.389 4.115 3.818 3.496 3.140 2.754 2.310 1.720 0.689 0.000 0.000 0.000
 1290 6.303 6.269 6.203 6.117 6.012 5.891 5.755 5.602 5.435 5.250 5.051 4.831 4.592 4.336 4.053 3.743 3.408 3.037 2.629 2.145 1.470 0.000 0.000 0.000 0.000
 1291 6.279 6.245 6.179 6.092 5.987 5.865 5.729 5.573 5.403 5.216 5.013 4.786 4.545 4.278 3.986 3.666 3.318 2.926 2.499 1.967 1.165 0.000 0.000 0.000 0.000
 1292 6.254 6.220 6.153 6.066 5.961 5.837 5.699 5.543 5.370 5.180 4.971 4.744 4.494 4.221 3.923 3.594 3.229 2.820 2.369 1.785 0.784 0.000 0.000 0.000 0.000
 1293 6.228 6.193 6.127 6.038 5.932 5.809 5.668 5.510 5.337 5.143 4.933 4.702 4.449 4.168 3.865 3.523 3.152 2.727 2.251 1.618 0.069 0.000 0.000 0.000 0.000
 1294 6.201 6.166 6.099 6.010 5.904 5.778 5.637 5.479 5.302 5.108 4.894 4.660 4.405 4.124 3.812 3.467 3.082 2.647 2.159 1.478 0.000 0.000 0.000 0.000 0.000
 1295 6.175 6.139 6.071 5.982 5.874 5.749 5.605 5.447 5.269 5.074 4.861 4.625 4.366 4.083 3.771 3.420 3.031 2.593 2.089 1.381 0.000 0.000 0.000 0.000 0.000
 1296 6.149 6.113 6.045 5.954 5.846 5.719 5.576 5.416 5.239 5.043 4.830 4.592 4.333 4.050 3.737 3.390 3.001 2.556 2.049 1.324 0.000 0.000 0.000 0.000 0.000
 1297 6.126 6.089 6.019 5.928 5.819 5.693 5.548 5.387 5.208 5.014 4.800 4.564 4.308 4.022 3.713 3.365 2.977 2.535 2.024 1.311 0.000 0.000 0.000 0.000 0.000
 1298 6.105 6.067 5.997 5.905 5.795 5.666 5.523 5.363 5.185 4.990 4.777 4.541 4.288 4.004 3.695 3.351 2.962 2.523 2.017 1.312 0.000 0.000 0.000 0.000 0.000
 1299 6.086 6.048 5.977 5.885 5.773 5.646 5.501 5.341 5.163 4.969 4.755 4.522 4.266 3.988 3.678 3.337 2.952 2.517 2.014 1.321 0.000 0.000 0.000 0.000 0.000
 1300 6.072 6.033 5.961 5.868 5.757 5.629 5.484 5.324 5.144 4.951 4.738 4.507 4.251 3.973 3.667 3.325 2.944 2.509 2.002 1.317 0.000 0.000 0.000 0.000 0.000
 1301 6.061 6.021 5.950 5.856 5.744 5.616 5.471 5.309 5.132 4.937 4.724 4.493 4.237 3.959 3.653 3.311 2.929 2.491 1.984 1.295 0.000 0.000 0.000 0.000 0.000
 1302 6.054 6.014 5.942 5.849 5.737 5.608 5.462 5.301 5.123 4.926 4.715 4.481 4.226 3.945 3.639 3.294 2.912 2.470 1.956 1.247 0.000 0.000 0.000 0.000 0.000
 1303 6.051 6.011 5.939 5.846 5.734 5.604 5.459 5.296 5.118 4.922 4.706 4.471 4.215 3.934 3.622 3.277 2.889 2.439 1.917 1.177 0.000 0.000 0.000 0.000 0.000
