Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1447 9.007 9.007 9.007 9.007 8.624 8.360 8.115 7.865 7.601 7.323 7.021 6.695 6.342 5.956 5.530 5.060 4.531 3.917 3.172 2.188 0.000 0.000 0.000 0.000 0.000
 1448 9.007 9.007 9.007 9.007 8.597 8.334 8.088 7.837 7.577 7.299 7.006 6.689 6.349 5.981 5.582 5.143 4.657 4.108 3.469 2.669 1.491 0.000 0.000 0.000 0.000
 1449 9.006 9.006 9.006 9.006 8.570 8.308 8.062 7.812 7.553 7.282 6.995 6.689 6.361 6.012 5.633 5.226 4.777 4.278 3.703 3.028 2.142 0.000 0.000 0.000 0.000
 1450 9.006 9.006 9.006 9.006 8.544 8.285 8.040 7.790 7.536 7.268 6.987 6.690 6.377 6.043 5.681 5.296 4.874 4.410 3.892 3.285 2.543 1.456 0.000 0.000 0.000
 1451 9.005 9.005 9.005 8.921 8.525 8.266 8.020 7.774 7.522 7.260 6.983 6.695 6.390 6.066 5.722 5.349 4.947 4.512 4.025 3.465 2.799 1.921 0.000 0.000 0.000
 1452 9.004 9.004 9.004 8.890 8.511 8.251 8.006 7.762 7.511 7.253 6.980 6.694 6.396 6.080 5.742 5.385 4.997 4.573 4.108 3.576 2.957 2.168 0.807 0.000 0.000
 1453 9.002 9.002 9.002 8.884 8.504 8.243 7.999 7.752 7.503 7.244 6.973 6.692 6.394 6.084 5.751 5.394 5.013 4.599 4.138 3.626 3.024 2.266 1.074 0.000 0.000
 1454 9.001 9.001 9.001 8.902 8.505 8.241 7.993 7.748 7.496 7.237 6.966 6.685 6.384 6.074 5.742 5.385 5.000 4.583 4.125 3.609 3.003 2.240 1.020 0.000 0.000
 1455 8.999 8.999 8.999 8.999 8.514 8.246 7.995 7.747 7.494 7.230 6.958 6.670 6.369 6.051 5.710 5.349 4.958 4.530 4.057 3.526 2.898 2.082 0.553 0.000 0.000
 1456 8.997 8.997 8.997 8.997 8.530 8.258 8.003 7.751 7.494 7.224 6.947 6.652 6.342 6.013 5.663 5.290 4.881 4.436 3.940 3.369 2.686 1.750 0.000 0.000 0.000
 1457 8.995 8.995 8.995 8.995 8.557 8.276 8.019 7.761 7.499 7.222 6.935 6.631 6.310 5.967 5.603 5.208 4.776 4.299 3.762 3.138 2.345 1.084 0.000 0.000 0.000
 1458 8.993 8.993 8.993 8.993 8.592 8.301 8.039 7.777 7.507 7.224 6.926 6.614 6.276 5.914 5.526 5.106 4.641 4.124 3.523 2.795 1.795 0.000 0.000 0.000 0.000
 1459 8.991 8.991 8.991 8.991 8.636 8.333 8.065 7.799 7.525 7.235 6.928 6.597 6.247 5.863 5.446 4.986 4.473 3.896 3.204 2.303 0.606 0.000 0.000 0.000 0.000
 1460 8.989 8.989 8.989 8.989 8.685 8.367 8.097 7.828 7.550 7.253 6.935 6.592 6.220 5.812 5.363 4.858 4.289 3.618 2.778 1.520 0.000 0.000 0.000 0.000 0.000
 1461 8.987 8.987 8.987 8.987 8.739 8.402 8.129 7.857 7.575 7.276 6.950 6.594 6.206 5.771 5.287 4.733 4.086 3.294 2.219 0.000 0.000 0.000 0.000 0.000 0.000
 1462 8.985 8.985 8.985 8.985 8.795 8.431 8.155 7.884 7.601 7.298 6.968 6.603 6.200 5.744 5.224 4.616 3.886 2.944 1.427 0.000 0.000 0.000 0.000 0.000 0.000
 1463 8.983 8.983 8.983 8.983 8.847 8.452 8.173 7.901 7.620 7.315 6.983 6.613 6.201 5.725 5.182 4.527 3.723 2.620 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1464 8.982 8.982 8.982 8.982 8.884 8.462 8.180 7.908 7.623 7.320 6.983 6.614 6.194 5.716 5.155 4.488 3.643 2.454 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1465 8.980 8.980 8.980 8.980 8.879 8.457 8.173 7.900 7.613 7.309 6.972 6.600 6.183 5.707 5.153 4.495 3.677 2.541 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1466 8.979 8.979 8.979 8.979 8.844 8.439 8.154 7.877 7.590 7.282 6.947 6.580 6.168 5.706 5.172 4.554 3.800 2.815 1.100 0.000 0.000 0.000 0.000 0.000 0.000
 1467 8.979 8.979 8.979 8.979 8.796 8.411 8.124 7.847 7.557 7.250 6.920 6.557 6.160 5.717 5.216 4.648 3.978 3.147 1.969 0.000 0.000 0.000 0.000 0.000 0.000
 1468 8.978 8.978 8.978 8.978 8.739 8.377 8.091 7.812 7.524 7.221 6.895 6.544 6.159 5.743 5.276 4.759 4.166 3.457 2.552 1.012 0.000 0.000 0.000 0.000 0.000
 1469 8.978 8.978 8.978 8.978 8.683 8.339 8.055 7.777 7.492 7.193 6.875 6.537 6.172 5.781 5.346 4.873 4.340 3.727 2.986 1.977 0.000 0.000 0.000 0.000 0.000
 1470 8.979 8.979 8.979 8.979 8.633 8.303 8.024 7.749 7.469 7.176 6.868 6.544 6.194 5.824 5.419 4.980 4.498 3.949 3.310 2.510 1.285 0.000 0.000 0.000 0.000
 1471 8.979 8.979 8.979 8.979 8.592 8.274 7.998 7.728 7.451 7.167 6.868 6.555 6.222 5.866 5.487 5.073 4.624 4.122 3.550 2.867 1.956 0.000 0.000 0.000 0.000
 1472 8.980 8.980 8.980 8.980 8.560 8.252 7.979 7.713 7.443 7.166 6.873 6.569 6.248 5.906 5.541 5.150 4.724 4.254 3.728 3.105 2.329 1.103 0.000 0.000 0.000
 1473 8.981 8.981 8.981 8.981 8.539 8.239 7.970 7.707 7.440 7.167 6.882 6.582 6.269 5.937 5.585 5.202 4.794 4.345 3.842 3.258 2.550 1.548 0.000 0.000 0.000
 1474 8.982 8.982 8.982 8.982 8.528 8.232 7.967 7.706 7.442 7.173 6.890 6.595 6.285 5.955 5.611 5.235 4.834 4.388 3.900 3.333 2.654 1.731 0.000 0.000 0.000
 1475 8.984 8.984 8.984 8.984 8.527 8.235 7.971 7.711 7.449 7.178 6.897 6.602 6.291 5.965 5.618 5.245 4.843 4.401 3.906 3.346 2.663 1.741 0.000 0.000 0.000
 1476 8.986 8.986 8.986 8.986 8.534 8.244 7.982 7.723 7.460 7.188 6.905 6.608 6.295 5.963 5.610 5.231 4.819 4.370 3.867 3.287 2.575 1.581 0.000 0.000 0.000
 1477 8.988 8.988 8.988 8.988 8.550 8.260 7.999 7.738 7.473 7.199 6.912 6.611 6.293 5.955 5.588 5.199 4.774 4.304 3.778 3.158 2.391 1.201 0.000 0.000 0.000
 1478 8.989 8.989 8.989 8.989 8.571 8.283 8.021 7.761 7.494 7.217 6.924 6.613 6.285 5.937 5.558 5.150 4.705 4.206 3.639 2.963 2.073 0.000 0.000 0.000 0.000
 1479 8.991 8.991 8.991 8.991 8.597 8.307 8.047 7.786 7.517 7.234 6.937 6.619 6.282 5.914 5.521 5.088 4.613 4.075 3.451 2.679 1.564 0.000 0.000 0.000 0.000
 1480 8.993 8.993 8.993 8.993 8.623 8.335 8.077 7.817 7.547 7.261 6.958 6.631 6.281 5.900 5.480 5.023 4.504 3.919 3.212 2.292 0.411 0.000 0.000 0.000 0.000
 1481 8.995 8.995 8.995 8.995 8.648 8.362 8.105 7.847 7.577 7.290 6.981 6.649 6.284 5.885 5.447 4.952 4.396 3.740 2.926 1.757 0.000 0.000 0.000 0.000 0.000
 1482 8.997 8.997 8.997 8.997 8.669 8.385 8.131 7.875 7.607 7.319 7.009 6.669 6.299 5.883 5.419 4.896 4.290 3.559 2.609 0.911 0.000 0.000 0.000 0.000 0.000
 1483 8.999 8.999 8.999 8.999 8.684 8.402 8.152 7.898 7.632 7.346 7.036 6.694 6.311 5.890 5.409 4.857 4.204 3.401 2.299 0.000 0.000 0.000 0.000 0.000 0.000
 1484 9.000 9.000 9.000 9.000 8.689 8.412 8.163 7.914 7.650 7.363 7.053 6.709 6.331 5.899 5.412 4.838 4.165 3.309 2.081 0.000 0.000 0.000 0.000 0.000 0.000
 1485 9.002 9.002 9.002 9.002 8.686 8.413 8.167 7.918 7.656 7.373 7.063 6.721 6.340 5.908 5.421 4.851 4.171 3.311 2.068 0.000 0.000 0.000 0.000 0.000 0.000
 1486 9.003 9.003 9.003 9.003 8.676 8.407 8.161 7.913 7.653 7.370 7.062 6.722 6.347 5.923 5.442 4.887 4.224 3.407 2.263 0.000 0.000 0.000 0.000 0.000 0.000
 1487 9.003 9.003 9.003 9.003 8.659 8.393 8.150 7.902 7.641 7.358 7.053 6.717 6.347 5.936 5.470 4.940 4.321 3.568 2.569 0.592 0.000 0.000 0.000 0.000 0.000
 1488 9.004 9.004 9.004 9.004 8.639 8.375 8.131 7.883 7.622 7.343 7.039 6.711 6.348 5.951 5.507 5.006 4.430 3.749 2.890 1.600 0.000 0.000 0.000 0.000 0.000
 1489 9.004 9.004 9.004 9.004 8.616 8.354 8.111 7.861 7.602 7.325 7.026 6.703 6.353 5.970 5.547 5.080 4.544 3.931 3.182 2.174 0.000 0.000 0.000 0.000 0.000
 1490 9.003 9.003 9.003 9.003 8.593 8.333 8.090 7.840 7.581 7.308 7.017 6.702 6.361 5.992 5.589 5.147 4.648 4.085 3.423 2.583 1.253 0.000 0.000 0.000 0.000
 1491 9.002 9.002 9.002 9.002 8.572 8.313 8.069 7.822 7.564 7.293 7.006 6.700 6.369 6.013 5.631 5.208 4.739 4.219 3.610 2.874 1.857 0.000 0.000 0.000 0.000
 1492 9.001 9.001 9.001 9.001 8.555 8.295 8.052 7.806 7.550 7.282 6.999 6.697 6.374 6.031 5.658 5.257 4.808 4.316 3.753 3.077 2.204 0.504 0.000 0.000 0.000
 1493 9.000 9.000 9.000 9.000 8.541 8.283 8.037 7.792 7.538 7.272 6.993 6.696 6.381 6.040 5.682 5.287 4.855 4.384 3.844 3.208 2.415 1.163 0.000 0.000 0.000
 1494 8.998 8.998 8.998 8.998 8.533 8.272 8.028 7.781 7.527 7.263 6.986 6.691 6.378 6.046 5.687 5.302 4.883 4.417 3.887 3.279 2.521 1.394 0.000 0.000 0.000
 1495 8.996 8.996 8.996 8.996 8.531 8.267 8.022 7.775 7.521 7.257 6.978 6.684 6.371 6.041 5.683 5.298 4.879 4.416 3.894 3.282 2.532 1.427 0.000 0.000 0.000
 1496 8.993 8.993 8.993 8.993 8.535 8.268 8.018 7.772 7.514 7.248 6.969 6.672 6.359 6.024 5.666 5.278 4.852 4.382 3.852 3.229 2.457 1.281 0.000 0.000 0.000
 1497 8.991 8.991 8.991 8.991 8.544 8.272 8.021 7.769 7.512 7.242 6.959 6.657 6.342 6.002 5.635 5.237 4.805 4.320 3.772 3.120 2.294 0.894 0.000 0.000 0.000
 1498 8.988 8.988 8.988 8.988 8.558 8.280 8.027 7.772 7.511 7.238 6.948 6.645 6.317 5.971 5.592 5.185 4.733 4.227 3.652 2.956 2.028 0.000 0.000 0.000 0.000
 1499 8.986 8.986 8.986 8.986 8.580 8.295 8.036 7.780 7.513 7.236 6.943 6.630 6.295 5.936 5.545 5.116 4.647 4.109 3.488 2.725 1.619 0.000 0.000 0.000 0.000
 1500 8.983 8.983 8.983 8.983 8.604 8.310 8.049 7.788 7.519 7.237 6.935 6.615 6.273 5.900 5.492 5.044 4.545 3.971 3.290 2.422 0.925 0.000 0.000 0.000 0.000
 1501 8.980 8.980 8.980 8.980 8.630 8.327 8.062 7.798 7.526 7.238 6.932 6.604 6.251 5.865 5.442 4.969 4.440 3.819 3.067 2.046 0.000 0.000 0.000 0.000 0.000
 1502 8.978 8.978 8.978 8.978 8.658 8.343 8.076 7.809 7.534 7.242 6.933 6.597 6.232 5.835 5.391 4.896 4.333 3.667 2.830 1.589 0.000 0.000 0.000 0.000 0.000
 1503 8.976 8.976 8.976 8.976 8.681 8.357 8.086 7.817 7.540 7.249 6.933 6.593 6.220 5.810 5.352 4.838 4.242 3.532 2.605 1.020 0.000 0.000 0.000 0.000 0.000
 1504 8.974 8.974 8.974 8.974 8.701 8.367 8.093 7.824 7.544 7.250 6.932 6.587 6.210 5.791 5.328 4.795 4.175 3.426 2.434 0.000 0.000 0.000 0.000 0.000 0.000
 1505 8.972 8.972 8.972 8.972 8.712 8.371 8.095 7.823 7.545 7.248 6.930 6.580 6.203 5.782 5.312 4.773 4.147 3.376 2.343 0.000 0.000 0.000 0.000 0.000 0.000
 1506 8.971 8.971 8.971 8.971 8.713 8.368 8.091 7.820 7.539 7.241 6.923 6.576 6.196 5.778 5.305 4.773 4.146 3.383 2.361 0.000 0.000 0.000 0.000 0.000 0.000
 1507 8.970 8.970 8.970 8.970 8.705 8.362 8.084 7.811 7.531 7.234 6.916 6.571 6.194 5.778 5.314 4.791 4.178 3.439 2.466 0.477 0.000 0.000 0.000 0.000 0.000
 1508 8.970 8.970 8.970 8.970 8.690 8.350 8.073 7.800 7.520 7.225 6.909 6.567 6.196 5.789 5.331 4.820 4.234 3.528 2.623 1.100 0.000 0.000 0.000 0.000 0.000
 1509 8.970 8.970 8.970 8.970 8.671 8.338 8.061 7.789 7.511 7.217 6.903 6.565 6.200 5.801 5.357 4.863 4.296 3.630 2.786 1.520 0.000 0.000 0.000 0.000 0.000
 1510 8.970 8.970 8.970 8.970 8.653 8.325 8.050 7.780 7.501 7.211 6.900 6.569 6.206 5.817 5.382 4.906 4.360 3.726 2.942 1.837 0.000 0.000 0.000 0.000 0.000
 1511 8.971 8.971 8.971 8.971 8.635 8.314 8.041 7.773 7.496 7.207 6.899 6.570 6.217 5.834 5.411 4.947 4.418 3.812 3.074 2.074 0.000 0.000 0.000 0.000 0.000
 1512 8.972 8.972 8.972 8.972 8.620 8.306 8.034 7.766 7.493 7.206 6.903 6.576 6.231 5.850 5.436 4.982 4.466 3.878 3.170 2.242 0.000 0.000 0.000 0.000 0.000
 1513 8.974 8.974 8.974 8.974 8.610 8.302 8.032 7.767 7.493 7.209 6.907 6.585 6.240 5.867 5.456 5.008 4.502 3.925 3.236 2.348 0.702 0.000 0.000 0.000 0.000
 1514 8.975 8.975 8.975 8.975 8.603 8.300 8.033 7.768 7.498 7.215 6.916 6.596 6.251 5.878 5.470 5.028 4.523 3.952 3.275 2.399 0.868 0.000 0.000 0.000 0.000
 1515 8.977 8.977 8.977 8.977 8.601 8.301 8.037 7.775 7.504 7.224 6.924 6.605 6.259 5.890 5.484 5.036 4.534 3.960 3.279 2.403 0.868 0.000 0.000 0.000 0.000
 1516 8.979 8.979 8.979 8.979 8.601 8.307 8.044 7.785 7.514 7.232 6.932 6.615 6.269 5.897 5.489 5.037 4.535 3.954 3.262 2.370 0.728 0.000 0.000 0.000 0.000
 1517 8.981 8.981 8.981 8.981 8.603 8.312 8.053 7.792 7.525 7.244 6.945 6.623 6.278 5.902 5.491 5.037 4.525 3.936 3.233 2.304 0.402 0.000 0.000 0.000 0.000
 1518 8.982 8.982 8.982 8.982 8.607 8.318 8.060 7.804 7.537 7.254 6.957 6.635 6.284 5.909 5.492 5.031 4.512 3.917 3.190 2.226 0.000 0.000 0.000 0.000 0.000
 1519 8.984 8.984 8.984 8.984 8.609 8.325 8.068 7.813 7.547 7.267 6.967 6.643 6.295 5.914 5.497 5.030 4.505 3.895 3.153 2.157 0.000 0.000 0.000 0.000 0.000
 1520 8.986 8.986 8.986 8.986 8.610 8.330 8.075 7.820 7.557 7.274 6.976 6.654 6.304 5.921 5.501 5.034 4.501 3.884 3.132 2.111 0.000 0.000 0.000 0.000 0.000
 1521 8.988 8.988 8.988 8.988 8.610 8.332 8.079 7.826 7.562 7.282 6.984 6.662 6.312 5.931 5.508 5.041 4.509 3.888 3.135 2.106 0.000 0.000 0.000 0.000 0.000
 1522 8.989 8.989 8.989 8.989 8.606 8.331 8.080 7.829 7.567 7.288 6.988 6.668 6.321 5.940 5.520 5.056 4.527 3.910 3.165 2.160 0.000 0.000 0.000 0.000 0.000
 1523 8.990 8.990 8.990 8.990 8.600 8.329 8.079 7.828 7.566 7.289 6.991 6.676 6.331 5.950 5.539 5.076 4.553 3.950 3.224 2.256 0.000 0.000 0.000 0.000 0.000
 1524 8.991 8.991 8.991 8.991 8.593 8.324 8.075 7.825 7.563 7.288 6.994 6.679 6.336 5.964 5.556 5.098 4.589 4.000 3.297 2.380 0.641 0.000 0.000 0.000 0.000
 1525 8.992 8.992 8.992 8.992 8.585 8.317 8.070 7.820 7.561 7.286 6.995 6.680 6.342 5.975 5.572 5.127 4.628 4.061 3.381 2.512 1.088 0.000 0.000 0.000 0.000
 1526 8.992 8.992 8.992 8.992 8.577 8.312 8.064 7.815 7.556 7.284 6.993 6.682 6.347 5.985 5.589 5.153 4.664 4.111 3.461 2.641 1.391 0.000 0.000 0.000 0.000
 1527 8.993 8.993 8.993 8.993 8.570 8.306 8.058 7.810 7.551 7.280 6.993 6.682 6.352 5.993 5.602 5.173 4.697 4.155 3.523 2.739 1.600 0.000 0.000 0.000 0.000
 1528 8.992 8.992 8.992 8.992 8.565 8.299 8.054 7.805 7.548 7.276 6.987 6.680 6.353 5.999 5.611 5.188 4.716 4.185 3.568 2.809 1.737 0.000 0.000 0.000 0.000
 1529 8.992 8.992 8.992 8.992 8.563 8.298 8.050 7.802 7.545 7.274 6.984 6.678 6.350 5.996 5.615 5.192 4.723 4.199 3.586 2.834 1.792 0.000 0.000 0.000 0.000
 1530 8.992 8.992 8.992 8.992 8.565 8.298 8.051 7.800 7.541 7.271 6.982 6.676 6.345 5.992 5.607 5.184 4.715 4.187 3.571 2.819 1.760 0.000 0.000 0.000 0.000
 1531 8.991 8.991 8.991 8.991 8.571 8.300 8.052 7.802 7.542 7.270 6.979 6.671 6.338 5.981 5.593 5.164 4.689 4.150 3.526 2.750 1.636 0.000 0.000 0.000 0.000
 1532 8.990 8.990 8.990 8.990 8.579 8.307 8.056 7.803 7.544 7.269 6.976 6.665 6.330 5.965 5.569 5.133 4.648 4.095 3.445 2.633 1.387 0.000 0.000 0.000 0.000
 1533 8.989 8.989 8.989 8.989 8.592 8.316 8.064 7.810 7.548 7.271 6.974 6.659 6.316 5.946 5.538 5.093 4.590 4.016 3.332 2.448 0.943 0.000 0.000 0.000 0.000
 1534 8.987 8.987 8.987 8.987 8.608 8.328 8.072 7.817 7.552 7.273 6.973 6.649 6.304 5.923 5.509 5.042 4.520 3.917 3.183 2.211 0.000 0.000 0.000 0.000 0.000
 1535 8.986 8.986 8.986 8.986 8.626 8.340 8.083 7.828 7.559 7.275 6.973 6.647 6.291 5.900 5.471 4.992 4.439 3.801 3.010 1.897 0.000 0.000 0.000 0.000 0.000
 1536 8.985 8.985 8.985 8.985 8.643 8.352 8.093 7.835 7.567 7.280 6.973 6.642 6.279 5.879 5.436 4.938 4.365 3.684 2.825 1.511 0.000 0.000 0.000 0.000 0.000
 1537 8.983 8.983 8.983 8.983 8.660 8.362 8.101 7.842 7.570 7.283 6.974 6.638 6.270 5.863 5.405 4.894 4.294 3.577 2.650 1.062 0.000 0.000 0.000 0.000 0.000
 1538 8.982 8.982 8.982 8.982 8.673 8.368 8.105 7.846 7.573 7.285 6.973 6.633 6.260 5.850 5.386 4.860 4.247 3.501 2.524 0.576 0.000 0.000 0.000 0.000 0.000
 1539 8.981 8.981 8.981 8.981 8.679 8.370 8.106 7.844 7.570 7.280 6.968 6.626 6.251 5.838 5.371 4.841 4.225 3.476 2.480 0.296 0.000 0.000 0.000 0.000 0.000
 1540 8.980 8.980 8.980 8.980 8.678 8.365 8.100 7.837 7.563 7.271 6.960 6.617 6.245 5.831 5.371 4.844 4.238 3.500 2.534 0.683 0.000 0.000 0.000 0.000 0.000
 1541 8.979 8.979 8.979 8.979 8.670 8.357 8.088 7.825 7.550 7.258 6.946 6.608 6.238 5.830 5.378 4.867 4.278 3.575 2.671 1.179 0.000 0.000 0.000 0.000 0.000
 1542 8.978 8.978 8.978 8.978 8.656 8.343 8.074 7.809 7.534 7.244 6.934 6.599 6.236 5.837 5.396 4.904 4.342 3.682 2.853 1.632 0.000 0.000 0.000 0.000 0.000
 1543 8.978 8.978 8.978 8.978 8.637 8.326 8.057 7.792 7.517 7.229 6.922 6.590 6.238 5.849 5.423 4.953 4.418 3.797 3.048 2.019 0.000 0.000 0.000 0.000 0.000
 1544 8.977 8.977 8.977 8.977 8.616 8.309 8.040 7.774 7.502 7.216 6.912 6.588 6.240 5.862 5.454 5.003 4.497 3.916 3.227 2.339 0.685 0.000 0.000 0.000 0.000
 1545 8.977 8.977 8.977 8.977 8.596 8.292 8.023 7.758 7.488 7.205 6.906 6.586 6.246 5.881 5.485 5.052 4.567 4.021 3.386 2.586 1.374 0.000 0.000 0.000 0.000
 1546 8.977 8.977 8.977 8.977 8.579 8.278 8.011 7.748 7.478 7.197 6.902 6.591 6.256 5.897 5.515 5.092 4.630 4.109 3.504 2.768 1.739 0.000 0.000 0.000 0.000
 1547 8.977 8.977 8.977 8.977 8.567 8.268 8.002 7.740 7.472 7.193 6.902 6.591 6.263 5.912 5.536 5.123 4.670 4.164 3.582 2.890 1.949 0.000 0.000 0.000 0.000
 1548 8.978 8.978 8.978 8.978 8.561 8.262 7.998 7.736 7.469 7.192 6.899 6.593 6.267 5.919 5.546 5.139 4.693 4.198 3.627 2.947 2.049 0.000 0.000 0.000 0.000
 1549 8.978 8.978 8.978 8.978 8.562 8.264 7.999 7.737 7.469 7.194 6.901 6.595 6.267 5.919 5.545 5.138 4.693 4.194 3.626 2.947 2.044 0.000 0.000 0.000 0.000
 1550 8.979 8.979 8.979 8.979 8.568 8.271 8.005 7.742 7.475 7.197 6.905 6.595 6.267 5.916 5.534 5.121 4.669 4.162 3.580 2.880 1.935 0.000 0.000 0.000 0.000
 1551 8.979 8.979 8.979 8.979 8.582 8.283 8.017 7.753 7.485 7.204 6.909 6.594 6.261 5.902 5.514 5.094 4.625 4.101 3.492 2.753 1.702 0.000 0.000 0.000 0.000
 1552 8.980 8.980 8.980 8.980 8.600 8.299 8.031 7.767 7.497 7.213 6.915 6.593 6.253 5.886 5.486 5.048 4.559 4.006 3.359 2.543 1.280 0.000 0.000 0.000 0.000
 1553 8.981 8.981 8.981 8.981 8.622 8.318 8.052 7.787 7.515 7.227 6.924 6.597 6.247 5.866 5.452 4.995 4.479 3.891 3.184 2.255 0.104 0.000 0.000 0.000 0.000
 1554 8.982 8.982 8.982 8.982 8.645 8.339 8.073 7.808 7.533 7.245 6.937 6.604 6.246 5.852 5.417 4.935 4.389 3.751 2.964 1.855 0.000 0.000 0.000 0.000 0.000
 1555 8.983 8.983 8.983 8.983 8.668 8.359 8.093 7.830 7.555 7.265 6.953 6.615 6.245 5.840 5.388 4.880 4.294 3.602 2.716 1.298 0.000 0.000 0.000 0.000 0.000
 1556 8.984 8.984 8.984 8.984 8.685 8.375 8.113 7.849 7.576 7.284 6.972 6.627 6.252 5.834 5.367 4.834 4.215 3.462 2.459 0.000 0.000 0.000 0.000 0.000 0.000
 1557 8.985 8.985 8.985 8.985 8.695 8.387 8.126 7.864 7.591 7.300 6.986 6.641 6.258 5.834 5.356 4.808 4.158 3.359 2.250 0.000 0.000 0.000 0.000 0.000 0.000
 1558 8.986 8.986 8.986 8.986 8.697 8.392 8.132 7.873 7.601 7.309 6.995 6.650 6.268 5.841 5.357 4.799 4.139 3.319 2.164 0.000 0.000 0.000 0.000 0.000 0.000
 1559 8.988 8.988 8.988 8.988 8.691 8.390 8.131 7.873 7.603 7.311 6.997 6.655 6.275 5.851 5.372 4.818 4.168 3.361 2.244 0.000 0.000 0.000 0.000 0.000 0.000
 1560 8.989 8.989 8.989 8.989 8.675 8.381 8.123 7.865 7.596 7.310 6.996 6.656 6.280 5.865 5.398 4.862 4.239 3.476 2.457 0.000 0.000 0.000 0.000 0.000 0.000
 1561 8.990 8.990 8.990 8.990 8.655 8.366 8.110 7.853 7.585 7.298 6.991 6.655 6.287 5.885 5.433 4.922 4.333 3.633 2.740 1.297 0.000 0.000 0.000 0.000 0.000
 1562 8.991 8.991 8.991 8.991 8.631 8.348 8.094 7.837 7.570 7.287 6.982 6.655 6.297 5.909 5.477 4.995 4.445 3.807 3.020 1.915 0.000 0.000 0.000 0.000 0.000
 1563 8.993 8.993 8.993 8.993 8.604 8.329 8.075 7.820 7.556 7.277 6.978 6.658 6.313 5.935 5.524 5.069 4.557 3.972 3.276 2.364 0.663 0.000 0.000 0.000 0.000
 1564 8.994 8.994 8.994 8.994 8.582 8.309 8.058 7.805 7.544 7.269 6.975 6.662 6.327 5.965 5.572 5.142 4.660 4.118 3.487 2.703 1.555 0.000 0.000 0.000 0.000
 1565 8.995 8.995 8.995 8.995 8.561 8.293 8.045 7.794 7.535 7.264 6.974 6.671 6.345 5.994 5.615 5.205 4.750 4.243 3.657 2.950 2.013 0.000 0.000 0.000 0.000
 1566 8.996 8.996 8.996 8.996 8.546 8.281 8.034 7.786 7.528 7.260 6.977 6.680 6.360 6.017 5.650 5.255 4.816 4.332 3.779 3.128 2.297 0.866 0.000 0.000 0.000
 1567 8.996 8.996 8.996 8.996 8.535 8.273 8.026 7.780 7.526 7.258 6.979 6.686 6.371 6.036 5.677 5.289 4.861 4.390 3.860 3.237 2.461 1.280 0.000 0.000 0.000
 1568 8.997 8.997 8.997 8.997 8.530 8.269 8.025 7.778 7.524 7.260 6.983 6.688 6.378 6.046 5.690 5.305 4.883 4.420 3.894 3.290 2.536 1.427 0.000 0.000 0.000
 1569 8.997 8.997 8.997 8.997 8.532 8.271 8.025 7.779 7.526 7.262 6.983 6.688 6.378 6.043 5.687 5.302 4.880 4.417 3.887 3.275 2.516 1.394 0.000 0.000 0.000
 1570 8.997 8.997 8.997 8.997 8.538 8.276 8.030 7.783 7.529 7.265 6.984 6.687 6.374 6.034 5.672 5.280 4.851 4.377 3.840 3.212 2.416 1.173 0.000 0.000 0.000
 1571 8.997 8.997 8.997 8.997 8.550 8.287 8.040 7.792 7.535 7.267 6.984 6.682 6.362 6.019 5.649 5.245 4.803 4.311 3.747 3.079 2.219 0.582 0.000 0.000 0.000
 1572 8.996 8.996 8.996 8.996 8.566 8.299 8.052 7.804 7.543 7.272 6.984 6.676 6.351 5.994 5.615 5.195 4.733 4.216 3.615 2.891 1.900 0.000 0.000 0.000 0.000
 1573 8.995 8.995 8.995 8.995 8.586 8.316 8.068 7.815 7.555 7.277 6.986 6.673 6.336 5.968 5.572 5.136 4.647 4.095 3.444 2.624 1.387 0.000 0.000 0.000 0.000
 1574 8.994 8.994 8.994 8.994 8.607 8.334 8.084 7.831 7.566 7.287 6.991 6.670 6.319 5.944 5.527 5.066 4.550 3.952 3.233 2.284 0.000 0.000 0.000 0.000 0.000
 1575 8.993 8.993 8.993 8.993 8.629 8.351 8.099 7.846 7.579 7.298 6.994 6.667 6.310 5.918 5.487 4.998 4.445 3.800 2.994 1.849 0.000 0.000 0.000 0.000 0.000
 1576 8.991 8.991 8.991 8.991 8.649 8.366 8.113 7.858 7.591 7.306 6.998 6.667 6.300 5.897 5.448 4.938 4.351 3.649 2.748 1.297 0.000 0.000 0.000 0.000 0.000
 1577 8.990 8.990 8.990 8.990 8.666 8.377 8.122 7.865 7.598 7.312 7.002 6.664 6.294 5.878 5.417 4.885 4.268 3.519 2.531 0.510 0.000 0.000 0.000 0.000 0.000
 1578 8.988 8.988 8.988 8.988 8.677 8.383 8.124 7.868 7.599 7.311 6.999 6.657 6.284 5.865 5.393 4.854 4.221 3.443 2.391 0.000 0.000 0.000 0.000 0.000 0.000
