Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1382 9.682 9.682 9.682 9.682 9.682 9.682 9.124 8.733 8.384 8.033 7.668 7.271 6.837 6.351 5.790 5.142 4.354 3.323 1.681 0.000 0.000 0.000 0.000 0.000 0.000
 1383 9.681 9.681 9.681 9.681 9.681 9.681 9.095 8.706 8.356 8.004 7.639 7.247 6.817 6.336 5.800 5.176 4.439 3.508 2.171 0.000 0.000 0.000 0.000 0.000 0.000
 1384 9.679 9.679 9.679 9.679 9.679 9.679 9.052 8.667 8.318 7.970 7.604 7.217 6.797 6.332 5.816 5.230 4.553 3.729 2.635 0.000 0.000 0.000 0.000 0.000 0.000
 1385 9.678 9.678 9.678 9.678 9.678 9.678 9.002 8.624 8.278 7.931 7.572 7.191 6.782 6.339 5.846 5.301 4.681 3.947 3.027 1.645 0.000 0.000 0.000 0.000 0.000
 1386 9.677 9.677 9.677 9.677 9.677 9.549 8.951 8.583 8.242 7.899 7.544 7.174 6.777 6.350 5.883 5.376 4.800 4.137 3.339 2.270 0.000 0.000 0.000 0.000 0.000
 1387 9.676 9.676 9.676 9.676 9.676 9.414 8.904 8.545 8.208 7.873 7.526 7.164 6.781 6.368 5.928 5.439 4.903 4.293 3.578 2.674 1.229 0.000 0.000 0.000 0.000
 1388 9.675 9.675 9.675 9.675 9.675 9.336 8.868 8.516 8.184 7.854 7.513 7.160 6.787 6.390 5.964 5.500 4.991 4.421 3.755 2.947 1.812 0.000 0.000 0.000 0.000
 1389 9.674 9.674 9.674 9.674 9.674 9.281 8.841 8.496 8.169 7.843 7.511 7.164 6.799 6.410 5.999 5.551 5.059 4.509 3.885 3.134 2.134 0.000 0.000 0.000 0.000
 1390 9.674 9.674 9.674 9.674 9.674 9.247 8.823 8.483 8.161 7.840 7.509 7.169 6.809 6.428 6.020 5.581 5.103 4.571 3.962 3.247 2.311 0.486 0.000 0.000 0.000
 1391 9.673 9.673 9.673 9.673 9.673 9.228 8.816 8.480 8.161 7.844 7.516 7.176 6.821 6.443 6.037 5.605 5.126 4.599 3.997 3.289 2.383 0.751 0.000 0.000 0.000
 1392 9.674 9.674 9.674 9.674 9.674 9.220 8.816 8.484 8.167 7.850 7.526 7.184 6.829 6.451 6.048 5.610 5.131 4.603 3.998 3.286 2.359 0.701 0.000 0.000 0.000
 1393 9.674 9.674 9.674 9.674 9.674 9.224 8.824 8.494 8.179 7.861 7.535 7.195 6.838 6.457 6.049 5.604 5.122 4.583 3.967 3.227 2.262 0.000 0.000 0.000 0.000
 1394 9.675 9.675 9.675 9.675 9.675 9.236 8.837 8.509 8.194 7.878 7.550 7.208 6.845 6.459 6.045 5.594 5.098 4.538 3.903 3.127 2.081 0.000 0.000 0.000 0.000
 1395 9.675 9.675 9.675 9.675 9.675 9.251 8.854 8.526 8.214 7.895 7.567 7.222 6.855 6.463 6.040 5.577 5.064 4.486 3.813 2.989 1.816 0.000 0.000 0.000 0.000
 1396 9.676 9.676 9.676 9.676 9.676 9.268 8.871 8.548 8.234 7.917 7.586 7.240 6.867 6.467 6.036 5.560 5.027 4.425 3.713 2.821 1.500 0.000 0.000 0.000 0.000
 1397 9.677 9.677 9.677 9.677 9.677 9.282 8.887 8.565 8.254 7.935 7.605 7.253 6.878 6.476 6.030 5.544 4.995 4.364 3.611 2.643 0.990 0.000 0.000 0.000 0.000
 1398 9.677 9.677 9.677 9.677 9.677 9.294 8.902 8.581 8.271 7.953 7.623 7.272 6.891 6.481 6.032 5.530 4.964 4.308 3.514 2.461 0.000 0.000 0.000 0.000 0.000
 1399 9.677 9.677 9.677 9.677 9.677 9.298 8.911 8.593 8.284 7.970 7.638 7.286 6.906 6.491 6.036 5.525 4.946 4.272 3.443 2.314 0.000 0.000 0.000 0.000 0.000
 1400 9.678 9.678 9.678 9.678 9.678 9.299 8.916 8.600 8.294 7.978 7.648 7.296 6.916 6.498 6.040 5.526 4.940 4.248 3.400 2.224 0.000 0.000 0.000 0.000 0.000
 1401 9.677 9.677 9.677 9.677 9.677 9.293 8.915 8.601 8.297 7.985 7.657 7.304 6.924 6.508 6.047 5.530 4.940 4.249 3.393 2.197 0.000 0.000 0.000 0.000 0.000
 1402 9.677 9.677 9.677 9.677 9.677 9.285 8.912 8.599 8.297 7.985 7.659 7.307 6.930 6.514 6.056 5.543 4.953 4.265 3.417 2.236 0.000 0.000 0.000 0.000 0.000
 1403 9.677 9.677 9.677 9.677 9.677 9.274 8.905 8.597 8.293 7.983 7.657 7.308 6.930 6.517 6.062 5.551 4.972 4.294 3.458 2.317 0.000 0.000 0.000 0.000 0.000
 1404 9.677 9.677 9.677 9.677 9.677 9.264 8.898 8.590 8.288 7.978 7.652 7.305 6.930 6.519 6.070 5.566 4.993 4.326 3.513 2.416 0.000 0.000 0.000 0.000 0.000
 1405 9.676 9.676 9.676 9.676 9.676 9.256 8.892 8.583 8.282 7.972 7.646 7.301 6.926 6.518 6.072 5.574 5.011 4.358 3.560 2.504 0.000 0.000 0.000 0.000 0.000
 1406 9.676 9.676 9.676 9.676 9.676 9.250 8.886 8.576 8.274 7.964 7.642 7.295 6.922 6.517 6.074 5.582 5.022 4.377 3.602 2.573 0.567 0.000 0.000 0.000 0.000
 1407 9.675 9.675 9.675 9.675 9.675 9.250 8.883 8.572 8.270 7.960 7.634 7.289 6.916 6.514 6.074 5.582 5.029 4.387 3.616 2.611 0.776 0.000 0.000 0.000 0.000
 1408 9.675 9.675 9.675 9.675 9.675 9.254 8.882 8.570 8.266 7.954 7.628 7.283 6.913 6.508 6.068 5.576 5.023 4.385 3.621 2.621 0.819 0.000 0.000 0.000 0.000
 1409 9.675 9.675 9.675 9.675 9.675 9.262 8.885 8.570 8.264 7.952 7.624 7.277 6.905 6.500 6.059 5.565 5.012 4.370 3.602 2.598 0.745 0.000 0.000 0.000 0.000
 1410 9.674 9.674 9.674 9.674 9.674 9.274 8.889 8.572 8.261 7.947 7.619 7.270 6.895 6.490 6.043 5.548 4.993 4.347 3.572 2.547 0.528 0.000 0.000 0.000 0.000
 1411 9.674 9.674 9.674 9.674 9.674 9.292 8.895 8.574 8.261 7.946 7.614 7.262 6.887 6.477 6.031 5.530 4.970 4.314 3.531 2.483 0.000 0.000 0.000 0.000 0.000
 1412 9.674 9.674 9.674 9.674 9.674 9.313 8.903 8.575 8.261 7.940 7.608 7.254 6.877 6.464 6.012 5.507 4.941 4.281 3.483 2.415 0.000 0.000 0.000 0.000 0.000
 1413 9.674 9.674 9.674 9.674 9.674 9.334 8.909 8.576 8.259 7.936 7.603 7.245 6.863 6.450 5.995 5.487 4.918 4.254 3.445 2.356 0.000 0.000 0.000 0.000 0.000
 1414 9.673 9.673 9.673 9.673 9.673 9.354 8.914 8.576 8.254 7.930 7.593 7.235 6.853 6.434 5.979 5.475 4.899 4.232 3.426 2.329 0.000 0.000 0.000 0.000 0.000
 1415 9.673 9.673 9.673 9.673 9.673 9.369 8.915 8.573 8.250 7.922 7.581 7.223 6.838 6.422 5.964 5.462 4.890 4.227 3.424 2.344 0.000 0.000 0.000 0.000 0.000
 1416 9.672 9.672 9.672 9.672 9.672 9.379 8.912 8.567 8.238 7.912 7.569 7.211 6.826 6.410 5.958 5.454 4.888 4.239 3.452 2.404 0.000 0.000 0.000 0.000 0.000
 1417 9.672 9.672 9.672 9.672 9.672 9.383 8.906 8.557 8.227 7.898 7.556 7.195 6.813 6.402 5.950 5.455 4.903 4.265 3.497 2.501 0.515 0.000 0.000 0.000 0.000
 1418 9.671 9.671 9.671 9.671 9.671 9.378 8.897 8.544 8.216 7.884 7.544 7.184 6.801 6.393 5.950 5.461 4.919 4.298 3.557 2.605 0.969 0.000 0.000 0.000 0.000
 1419 9.671 9.671 9.671 9.671 9.671 9.371 8.886 8.533 8.202 7.870 7.530 7.171 6.794 6.389 5.951 5.469 4.940 4.330 3.619 2.715 1.287 0.000 0.000 0.000 0.000
 1420 9.671 9.671 9.671 9.671 9.671 9.360 8.877 8.523 8.190 7.858 7.517 7.163 6.788 6.386 5.954 5.482 4.956 4.364 3.671 2.807 1.511 0.000 0.000 0.000 0.000
 1421 9.671 9.671 9.671 9.671 9.671 9.354 8.869 8.514 8.181 7.849 7.510 7.157 6.782 6.382 5.956 5.489 4.970 4.389 3.712 2.876 1.661 0.000 0.000 0.000 0.000
 1422 9.671 9.671 9.671 9.671 9.671 9.354 8.868 8.510 8.177 7.845 7.505 7.151 6.779 6.382 5.956 5.489 4.977 4.399 3.726 2.906 1.720 0.000 0.000 0.000 0.000
 1423 9.671 9.671 9.671 9.671 9.671 9.366 8.872 8.512 8.179 7.846 7.503 7.149 6.774 6.377 5.949 5.482 4.970 4.392 3.715 2.887 1.689 0.000 0.000 0.000 0.000
 1424 9.672 9.672 9.672 9.672 9.672 9.388 8.882 8.521 8.185 7.851 7.508 7.150 6.773 6.370 5.939 5.466 4.943 4.359 3.670 2.814 1.548 0.000 0.000 0.000 0.000
 1425 9.673 9.673 9.673 9.673 9.673 9.427 8.900 8.536 8.198 7.861 7.514 7.154 6.771 6.363 5.923 5.441 4.905 4.299 3.584 2.680 1.278 0.000 0.000 0.000 0.000
 1426 9.674 9.674 9.674 9.674 9.674 9.487 8.927 8.559 8.220 7.878 7.530 7.163 6.775 6.357 5.902 5.407 4.851 4.216 3.456 2.468 0.550 0.000 0.000 0.000 0.000
 1427 9.675 9.675 9.675 9.675 9.675 9.595 8.956 8.587 8.245 7.902 7.549 7.177 6.780 6.350 5.884 5.364 4.781 4.103 3.279 2.150 0.000 0.000 0.000 0.000 0.000
 1428 9.677 9.677 9.677 9.677 9.677 9.677 8.990 8.617 8.274 7.931 7.574 7.196 6.791 6.351 5.864 5.322 4.702 3.975 3.059 1.726 0.000 0.000 0.000 0.000 0.000
 1429 9.678 9.678 9.678 9.678 9.678 9.678 9.023 8.648 8.305 7.960 7.601 7.220 6.805 6.354 5.850 5.280 4.623 3.828 2.795 0.961 0.000 0.000 0.000 0.000 0.000
 1430 9.679 9.679 9.679 9.679 9.679 9.679 9.049 8.675 8.334 7.989 7.630 7.244 6.827 6.362 5.843 5.248 4.551 3.688 2.503 0.000 0.000 0.000 0.000 0.000 0.000
 1431 9.680 9.680 9.680 9.680 9.680 9.680 9.066 8.695 8.355 8.014 7.653 7.267 6.845 6.378 5.844 5.230 4.499 3.575 2.249 0.000 0.000 0.000 0.000 0.000 0.000
 1432 9.681 9.681 9.681 9.681 9.681 9.681 9.069 8.703 8.365 8.027 7.668 7.283 6.860 6.388 5.854 5.233 4.486 3.537 2.132 0.000 0.000 0.000 0.000 0.000 0.000
 1433 9.681 9.681 9.681 9.681 9.681 9.681 9.059 8.697 8.364 8.026 7.671 7.288 6.868 6.401 5.867 5.253 4.516 3.588 2.236 0.000 0.000 0.000 0.000 0.000 0.000
 1434 9.681 9.681 9.681 9.681 9.681 9.681 9.032 8.679 8.349 8.015 7.662 7.281 6.866 6.404 5.888 5.293 4.592 3.722 2.529 0.000 0.000 0.000 0.000 0.000 0.000
 1435 9.681 9.681 9.681 9.681 9.681 9.522 8.995 8.651 8.323 7.991 7.642 7.268 6.861 6.412 5.916 5.352 4.696 3.908 2.893 1.153 0.000 0.000 0.000 0.000 0.000
 1436 9.681 9.681 9.681 9.681 9.681 9.409 8.952 8.614 8.292 7.964 7.619 7.252 6.857 6.425 5.952 5.423 4.820 4.114 3.251 2.026 0.000 0.000 0.000 0.000 0.000
 1437 9.681 9.681 9.681 9.681 9.681 9.320 8.906 8.575 8.257 7.934 7.595 7.237 6.857 6.447 5.995 5.503 4.947 4.316 3.567 2.603 0.916 0.000 0.000 0.000 0.000
 1438 9.681 9.681 9.681 9.681 9.681 9.248 8.862 8.538 8.224 7.907 7.577 7.230 6.862 6.471 6.045 5.581 5.069 4.499 3.833 3.025 1.899 0.000 0.000 0.000 0.000
 1439 9.680 9.680 9.680 9.680 9.680 9.189 8.820 8.504 8.198 7.886 7.564 7.229 6.873 6.495 6.093 5.658 5.179 4.651 4.050 3.346 2.440 0.880 0.000 0.000 0.000
 1440 9.680 9.680 9.680 9.680 9.680 9.142 8.788 8.478 8.178 7.873 7.559 7.231 6.888 6.523 6.139 5.722 5.270 4.775 4.219 3.579 2.795 1.686 0.000 0.000 0.000
 1441 9.680 9.680 9.680 9.680 9.680 9.108 8.765 8.460 8.164 7.863 7.556 7.236 6.901 6.550 6.174 5.773 5.338 4.867 4.342 3.738 3.022 2.082 0.000 0.000 0.000
 1442 9.680 9.680 9.680 9.680 9.680 9.089 8.752 8.450 8.157 7.860 7.554 7.241 6.911 6.563 6.195 5.804 5.382 4.922 4.412 3.840 3.162 2.293 0.783 0.000 0.000
 1443 9.681 9.681 9.681 9.681 9.681 9.081 8.747 8.447 8.156 7.859 7.557 7.244 6.917 6.574 6.207 5.818 5.396 4.943 4.441 3.877 3.207 2.369 0.995 0.000 0.000
 1444 9.682 9.682 9.682 9.682 9.682 9.087 8.752 8.453 8.160 7.863 7.559 7.246 6.916 6.568 6.200 5.812 5.390 4.927 4.424 3.852 3.174 2.314 0.893 0.000 0.000
 1445 9.683 9.683 9.683 9.683 9.683 9.106 8.768 8.465 8.171 7.870 7.565 7.245 6.912 6.559 6.183 5.785 5.353 4.879 4.353 3.757 3.053 2.127 0.000 0.000 0.000
 1446 9.684 9.684 9.684 9.684 9.684 9.138 8.793 8.487 8.187 7.885 7.571 7.247 6.904 6.537 6.155 5.735 5.286 4.794 4.239 3.603 2.827 1.781 0.000 0.000 0.000
 1447 9.686 9.686 9.686 9.686 9.686 9.183 8.828 8.517 8.213 7.904 7.582 7.247 6.894 6.516 6.114 5.672 5.197 4.669 4.068 3.364 2.466 0.990 0.000 0.000 0.000
 1448 9.687 9.687 9.687 9.687 9.687 9.241 8.871 8.554 8.247 7.932 7.603 7.257 6.886 6.492 6.067 5.597 5.084 4.507 3.838 3.022 1.929 0.000 0.000 0.000 0.000
 1449 9.689 9.689 9.689 9.689 9.689 9.310 8.919 8.600 8.288 7.967 7.631 7.272 6.890 6.474 6.019 5.515 4.953 4.307 3.540 2.576 0.684 0.000 0.000 0.000 0.000
 1450 9.690 9.690 9.690 9.690 9.690 9.391 8.971 8.646 8.331 8.006 7.665 7.296 6.898 6.461 5.977 5.428 4.805 4.071 3.155 1.841 0.000 0.000 0.000 0.000 0.000
 1451 9.690 9.690 9.690 9.690 9.690 9.485 9.018 8.688 8.371 8.046 7.701 7.327 6.915 6.458 5.945 5.356 4.663 3.817 2.678 0.000 0.000 0.000 0.000 0.000 0.000
 1452 9.691 9.691 9.691 9.691 9.691 9.619 9.058 8.722 8.405 8.080 7.732 7.353 6.936 6.463 5.926 5.296 4.536 3.565 2.149 0.000 0.000 0.000 0.000 0.000 0.000
 1453 9.690 9.690 9.690 9.690 9.690 9.690 9.083 8.742 8.423 8.098 7.748 7.369 6.947 6.469 5.914 5.256 4.452 3.382 1.626 0.000 0.000 0.000 0.000 0.000 0.000
 1454 9.690 9.690 9.690 9.690 9.690 9.690 9.091 8.747 8.425 8.096 7.746 7.365 6.940 6.456 5.902 5.241 4.423 3.338 1.483 0.000 0.000 0.000 0.000 0.000 0.000
 1455 9.689 9.689 9.689 9.689 9.689 9.689 9.079 8.732 8.405 8.077 7.724 7.339 6.914 6.436 5.887 5.245 4.467 3.457 1.900 0.000 0.000 0.000 0.000 0.000 0.000
 1456 9.688 9.688 9.688 9.688 9.688 9.688 9.050 8.700 8.372 8.038 7.683 7.300 6.880 6.413 5.882 5.278 4.561 3.676 2.453 0.000 0.000 0.000 0.000 0.000 0.000
 1457 9.687 9.687 9.687 9.687 9.687 9.555 9.007 8.656 8.326 7.990 7.635 7.256 6.847 6.396 5.894 5.333 4.684 3.920 2.944 1.393 0.000 0.000 0.000 0.000 0.000
 1458 9.685 9.685 9.685 9.685 9.685 9.442 8.956 8.607 8.276 7.940 7.589 7.219 6.822 6.390 5.920 5.400 4.821 4.147 3.341 2.261 0.000 0.000 0.000 0.000 0.000
 1459 9.684 9.684 9.684 9.684 9.684 9.355 8.903 8.556 8.228 7.896 7.554 7.191 6.808 6.401 5.960 5.478 4.949 4.350 3.654 2.790 1.503 0.000 0.000 0.000 0.000
 1460 9.683 9.683 9.683 9.683 9.683 9.283 8.855 8.512 8.187 7.858 7.524 7.175 6.805 6.416 5.999 5.551 5.059 4.514 3.893 3.158 2.188 0.000 0.000 0.000 0.000
 1461 9.681 9.681 9.681 9.681 9.681 9.227 8.814 8.476 8.155 7.834 7.503 7.163 6.811 6.435 6.036 5.610 5.148 4.638 4.071 3.411 2.593 1.359 0.000 0.000 0.000
 1462 9.680 9.680 9.680 9.680 9.680 9.189 8.784 8.449 8.131 7.815 7.491 7.160 6.815 6.451 6.066 5.656 5.210 4.729 4.188 3.577 2.839 1.828 0.000 0.000 0.000
 1463 9.680 9.680 9.680 9.680 9.680 9.168 8.767 8.434 8.117 7.804 7.484 7.155 6.815 6.458 6.079 5.679 5.250 4.776 4.258 3.670 2.962 2.040 0.000 0.000 0.000
 1464 9.679 9.679 9.679 9.679 9.679 9.165 8.763 8.428 8.113 7.797 7.482 7.153 6.810 6.454 6.080 5.683 5.254 4.784 4.269 3.686 2.994 2.094 0.000 0.000 0.000
 1465 9.679 9.679 9.679 9.679 9.679 9.181 8.772 8.435 8.115 7.797 7.478 7.147 6.804 6.445 6.066 5.662 5.230 4.756 4.230 3.638 2.930 1.986 0.000 0.000 0.000
 1466 9.680 9.680 9.680 9.680 9.680 9.220 8.794 8.451 8.126 7.805 7.481 7.143 6.793 6.426 6.036 5.622 5.177 4.685 4.141 3.517 2.758 1.694 0.000 0.000 0.000
 1467 9.681 9.681 9.681 9.681 9.681 9.281 8.831 8.478 8.148 7.820 7.488 7.139 6.779 6.398 5.993 5.560 5.092 4.575 3.992 3.313 2.457 1.116 0.000 0.000 0.000
 1468 9.683 9.683 9.683 9.683 9.683 9.371 8.879 8.520 8.180 7.844 7.502 7.144 6.766 6.369 5.941 5.483 4.981 4.425 3.786 3.010 2.007 0.000 0.000 0.000 0.000
 1469 9.684 9.684 9.684 9.684 9.684 9.513 8.940 8.568 8.223 7.880 7.526 7.154 6.761 6.343 5.888 5.396 4.850 4.230 3.504 2.580 1.083 0.000 0.000 0.000 0.000
 1470 9.685 9.685 9.685 9.685 9.685 9.685 9.005 8.624 8.273 7.924 7.559 7.178 6.768 6.323 5.839 5.300 4.697 3.998 3.139 1.962 0.000 0.000 0.000 0.000 0.000
 1471 9.686 9.686 9.686 9.686 9.686 9.686 9.067 8.678 8.326 7.972 7.605 7.210 6.788 6.321 5.799 5.213 4.539 3.726 2.674 0.580 0.000 0.000 0.000 0.000 0.000
 1472 9.686 9.686 9.686 9.686 9.686 9.686 9.120 8.724 8.373 8.021 7.648 7.253 6.814 6.330 5.779 5.143 4.392 3.443 2.091 0.000 0.000 0.000 0.000 0.000 0.000
 1473 9.687 9.687 9.687 9.687 9.687 9.687 9.154 8.756 8.407 8.055 7.688 7.286 6.844 6.350 5.775 5.104 4.283 3.195 1.336 0.000 0.000 0.000 0.000 0.000 0.000
 1474 9.686 9.686 9.686 9.686 9.686 9.686 9.165 8.769 8.422 8.073 7.708 7.307 6.867 6.364 5.784 5.097 4.236 3.061 0.639 0.000 0.000 0.000 0.000 0.000 0.000
 1475 9.686 9.686 9.686 9.686 9.686 9.686 9.149 8.761 8.416 8.071 7.704 7.307 6.870 6.373 5.801 5.118 4.276 3.141 0.980 0.000 0.000 0.000 0.000 0.000 0.000
 1476 9.685 9.685 9.685 9.685 9.685 9.685 9.109 8.733 8.392 8.048 7.685 7.293 6.861 6.375 5.821 5.172 4.388 3.375 1.786 0.000 0.000 0.000 0.000 0.000 0.000
 1477 9.685 9.685 9.685 9.685 9.685 9.685 9.058 8.691 8.355 8.012 7.653 7.265 6.843 6.375 5.847 5.246 4.539 3.665 2.476 0.000 0.000 0.000 0.000 0.000 0.000
 1478 9.684 9.684 9.684 9.684 9.684 9.561 8.996 8.641 8.311 7.972 7.619 7.242 6.833 6.387 5.891 5.337 4.704 3.955 3.009 1.550 0.000 0.000 0.000 0.000 0.000
 1479 9.683 9.683 9.683 9.683 9.683 9.397 8.936 8.593 8.266 7.936 7.588 7.222 6.830 6.409 5.948 5.434 4.865 4.209 3.418 2.374 0.000 0.000 0.000 0.000 0.000
 1480 9.682 9.682 9.682 9.682 9.682 9.295 8.882 8.549 8.227 7.904 7.568 7.214 6.839 6.436 6.002 5.532 5.006 4.421 3.737 2.889 1.669 0.000 0.000 0.000 0.000
 1481 9.681 9.681 9.681 9.681 9.681 9.220 8.835 8.511 8.197 7.881 7.555 7.213 6.853 6.469 6.061 5.613 5.131 4.589 3.976 3.249 2.300 0.381 0.000 0.000 0.000
 1482 9.680 9.680 9.680 9.680 9.680 9.165 8.800 8.483 8.178 7.868 7.550 7.217 6.869 6.502 6.111 5.685 5.230 4.723 4.152 3.493 2.679 1.472 0.000 0.000 0.000
 1483 9.679 9.679 9.679 9.679 9.679 9.128 8.775 8.465 8.162 7.862 7.548 7.226 6.886 6.527 6.147 5.740 5.298 4.813 4.277 3.657 2.911 1.904 0.000 0.000 0.000
 1484 9.679 9.679 9.679 9.679 9.679 9.106 8.762 8.457 8.159 7.859 7.551 7.231 6.898 6.548 6.174 5.774 5.342 4.871 4.346 3.750 3.038 2.106 0.000 0.000 0.000
 1485 9.679 9.679 9.679 9.679 9.679 9.098 8.758 8.455 8.159 7.862 7.557 7.239 6.906 6.555 6.185 5.787 5.359 4.888 4.374 3.778 3.075 2.161 0.024 0.000 0.000
 1486 9.679 9.679 9.679 9.679 9.679 9.103 8.764 8.461 8.165 7.868 7.562 7.242 6.910 6.556 6.183 5.782 5.350 4.876 4.346 3.747 3.026 2.077 0.000 0.000 0.000
 1487 9.680 9.680 9.680 9.680 9.680 9.119 8.778 8.474 8.180 7.879 7.569 7.247 6.907 6.551 6.169 5.758 5.316 4.828 4.284 3.656 2.893 1.851 0.000 0.000 0.000
 1488 9.681 9.681 9.681 9.681 9.681 9.147 8.801 8.496 8.197 7.892 7.580 7.252 6.907 6.539 6.143 5.720 5.258 4.752 4.173 3.502 2.667 1.447 0.000 0.000 0.000
 1489 9.682 9.682 9.682 9.682 9.682 9.184 8.831 8.521 8.219 7.912 7.592 7.259 6.901 6.521 6.115 5.671 5.182 4.640 4.023 3.284 2.318 0.250 0.000 0.000 0.000
 1490 9.682 9.682 9.682 9.682 9.682 9.228 8.865 8.553 8.247 7.935 7.609 7.267 6.902 6.505 6.079 5.612 5.093 4.512 3.831 2.987 1.831 0.000 0.000 0.000 0.000
 1491 9.683 9.683 9.683 9.683 9.683 9.276 8.900 8.584 8.277 7.961 7.631 7.280 6.902 6.494 6.045 5.553 4.997 4.359 3.595 2.611 0.876 0.000 0.000 0.000 0.000
 1492 9.683 9.683 9.683 9.683 9.683 9.328 8.934 8.615 8.306 7.989 7.652 7.294 6.906 6.485 6.018 5.495 4.899 4.200 3.341 2.173 0.000 0.000 0.000 0.000 0.000
 1493 9.683 9.683 9.683 9.683 9.683 9.378 8.963 8.641 8.330 8.009 7.673 7.310 6.915 6.480 5.996 5.444 4.808 4.048 3.072 1.570 0.000 0.000 0.000 0.000 0.000
 1494 9.682 9.682 9.682 9.682 9.682 9.424 8.986 8.660 8.346 8.027 7.687 7.319 6.919 6.476 5.978 5.404 4.738 3.921 2.838 0.782 0.000 0.000 0.000 0.000 0.000
 1495 9.682 9.682 9.682 9.682 9.682 9.459 8.999 8.667 8.353 8.030 7.690 7.320 6.918 6.470 5.965 5.382 4.696 3.847 2.696 0.000 0.000 0.000 0.000 0.000 0.000
 1496 9.681 9.681 9.681 9.681 9.681 9.478 9.000 8.666 8.349 8.024 7.681 7.312 6.909 6.458 5.951 5.371 4.684 3.839 2.688 0.000 0.000 0.000 0.000 0.000 0.000
 1497 9.680 9.680 9.680 9.680 9.680 9.476 8.991 8.655 8.335 8.008 7.666 7.294 6.889 6.446 5.944 5.374 4.704 3.891 2.804 0.699 0.000 0.000 0.000 0.000 0.000
 1498 9.678 9.678 9.678 9.678 9.678 9.457 8.974 8.636 8.312 7.984 7.641 7.272 6.872 6.432 5.942 5.387 4.747 3.984 2.996 1.397 0.000 0.000 0.000 0.000 0.000
 1499 9.677 9.677 9.677 9.677 9.677 9.425 8.952 8.609 8.286 7.957 7.613 7.248 6.853 6.421 5.946 5.413 4.807 4.090 3.197 1.907 0.000 0.000 0.000 0.000 0.000
 1500 9.676 9.676 9.676 9.676 9.676 9.390 8.926 8.583 8.258 7.928 7.588 7.225 6.835 6.414 5.956 5.442 4.866 4.195 3.386 2.285 0.000 0.000 0.000 0.000 0.000
 1501 9.674 9.674 9.674 9.674 9.674 9.357 8.902 8.559 8.233 7.905 7.564 7.206 6.826 6.413 5.967 5.472 4.922 4.291 3.539 2.566 0.815 0.000 0.000 0.000 0.000
 1502 9.673 9.673 9.673 9.673 9.673 9.331 8.881 8.537 8.212 7.883 7.545 7.191 6.816 6.411 5.977 5.497 4.968 4.365 3.658 2.766 1.390 0.000 0.000 0.000 0.000
 1503 9.672 9.672 9.672 9.672 9.672 9.313 8.867 8.520 8.196 7.870 7.532 7.183 6.808 6.411 5.982 5.515 4.999 4.414 3.734 2.898 1.670 0.000 0.000 0.000 0.000
 1504 9.672 9.672 9.672 9.672 9.672 9.306 8.858 8.511 8.186 7.859 7.525 7.176 6.804 6.412 5.987 5.526 5.014 4.440 3.774 2.958 1.806 0.000 0.000 0.000 0.000
 1505 9.671 9.671 9.671 9.671 9.671 9.310 8.856 8.509 8.181 7.854 7.518 7.169 6.801 6.407 5.981 5.521 5.012 4.441 3.776 2.964 1.816 0.000 0.000 0.000 0.000
 1506 9.671 9.671 9.671 9.671 9.671 9.325 8.864 8.512 8.186 7.856 7.519 7.168 6.798 6.401 5.973 5.509 4.993 4.419 3.742 2.914 1.720 0.000 0.000 0.000 0.000
 1507 9.671 9.671 9.671 9.671 9.671 9.352 8.877 8.523 8.193 7.863 7.522 7.168 6.793 6.391 5.959 5.490 4.964 4.372 3.680 2.816 1.520 0.000 0.000 0.000 0.000
 1508 9.672 9.672 9.672 9.672 9.672 9.387 8.893 8.538 8.205 7.873 7.531 7.170 6.790 6.385 5.945 5.459 4.923 4.310 3.588 2.668 1.211 0.000 0.000 0.000 0.000
 1509 9.672 9.672 9.672 9.672 9.672 9.427 8.913 8.555 8.220 7.886 7.540 7.177 6.792 6.379 5.929 5.431 4.879 4.241 3.476 2.480 0.537 0.000 0.000 0.000 0.000
 1510 9.672 9.672 9.672 9.672 9.672 9.470 8.933 8.571 8.236 7.900 7.554 7.187 6.797 6.375 5.915 5.407 4.834 4.168 3.358 2.269 0.000 0.000 0.000 0.000 0.000
 1511 9.673 9.673 9.673 9.673 9.673 9.508 8.948 8.587 8.252 7.914 7.566 7.198 6.803 6.377 5.904 5.384 4.795 4.103 3.252 2.059 0.000 0.000 0.000 0.000 0.000
 1512 9.673 9.673 9.673 9.673 9.673 9.529 8.958 8.597 8.264 7.926 7.577 7.208 6.810 6.381 5.903 5.373 4.770 4.057 3.168 1.878 0.000 0.000 0.000 0.000 0.000
 1513 9.673 9.673 9.673 9.673 9.673 9.523 8.962 8.604 8.271 7.935 7.586 7.215 6.817 6.385 5.906 5.374 4.761 4.037 3.128 1.783 0.000 0.000 0.000 0.000 0.000
