Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1046 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.175 9.583 9.087 8.609 8.130 7.631 7.100 6.530 5.910 5.212 4.406 3.411 2.026 0.000 0.000 0.000 0.000
 1047 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.345 9.690 9.170 8.676 8.174 7.650 7.090 6.480 5.800 5.030 4.111 2.955 0.545 0.000 0.000 0.000 0.000
 1048 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.588 9.814 9.269 8.760 8.238 7.690 7.092 6.434 5.687 4.810 3.717 2.163 0.000 0.000 0.000 0.000 0.000
 1049 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 9.946 9.377 8.851 8.319 7.750 7.123 6.408 5.574 4.551 3.180 0.000 0.000 0.000 0.000 0.000 0.000
 1050 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.074 9.479 8.946 8.402 7.822 7.169 6.407 5.482 4.276 2.431 0.000 0.000 0.000 0.000 0.000 0.000
 1051 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.172 9.554 9.015 8.471 7.882 7.217 6.428 5.425 4.022 1.064 0.000 0.000 0.000 0.000 0.000 0.000
 1052 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.219 9.589 9.046 8.499 7.911 7.237 6.434 5.402 3.891 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1053 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.202 9.572 9.029 8.480 7.886 7.215 6.416 5.397 3.958 0.650 0.000 0.000 0.000 0.000 0.000 0.000
 1054 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.121 9.508 8.964 8.413 7.821 7.156 6.379 5.431 4.193 2.241 0.000 0.000 0.000 0.000 0.000 0.000
 1055 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 9.998 9.406 8.867 8.321 7.737 7.093 6.366 5.518 4.477 3.091 0.000 0.000 0.000 0.000 0.000 0.000
 1056 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.751 9.851 9.286 8.760 8.226 7.665 7.058 6.388 5.634 4.757 3.682 2.145 0.000 0.000 0.000 0.000 0.000
 1057 10.994 10.994 10.994 10.994 10.994 10.994 10.994 10.994 10.412 9.707 9.169 8.661 8.150 7.615 7.052 6.442 5.765 5.009 4.121 2.997 1.116 0.000 0.000 0.000 0.000
 1058 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.198 9.581 9.069 8.581 8.095 7.593 7.065 6.501 5.892 5.218 4.454 3.534 2.298 0.000 0.000 0.000 0.000
 1059 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.045 9.478 8.992 8.528 8.064 7.586 7.090 6.564 6.005 5.388 4.704 3.908 2.913 1.341 0.000 0.000 0.000
 1060 10.990 10.990 10.990 10.990 10.990 10.990 10.990 10.990 9.934 9.403 8.938 8.492 8.045 7.591 7.116 6.621 6.092 5.522 4.887 4.167 3.299 2.110 0.000 0.000 0.000
 1061 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.647 9.861 9.354 8.903 8.470 8.036 7.596 7.141 6.665 6.156 5.611 5.009 4.334 3.533 2.505 0.366 0.000 0.000
 1062 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.538 9.822 9.329 8.887 8.458 8.034 7.602 7.159 6.689 6.193 5.659 5.076 4.425 3.654 2.687 1.071 0.000 0.000
 1063 10.986 10.986 10.986 10.986 10.986 10.986 10.986 10.514 9.814 9.325 8.882 8.459 8.037 7.605 7.159 6.695 6.203 5.668 5.090 4.438 3.675 2.713 1.144 0.000 0.000
 1064 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.557 9.835 9.339 8.897 8.466 8.039 7.604 7.156 6.680 6.181 5.639 5.049 4.382 3.598 2.596 0.834 0.000 0.000
 1065 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.693 9.886 9.377 8.924 8.487 8.048 7.602 7.139 6.650 6.131 5.568 4.952 4.248 3.410 2.297 0.000 0.000 0.000
 1066 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 9.968 9.439 8.970 8.519 8.065 7.601 7.117 6.606 6.057 5.458 4.793 4.029 3.089 1.753 0.000 0.000 0.000
 1067 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.084 9.522 9.036 8.569 8.098 7.609 7.096 6.551 5.958 5.310 4.572 3.704 2.617 0.000 0.000 0.000 0.000
 1068 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.235 9.630 9.126 8.641 8.147 7.634 7.086 6.494 5.844 5.120 4.281 3.274 1.724 0.000 0.000 0.000 0.000
 1069 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.418 9.749 9.232 8.732 8.223 7.680 7.094 6.448 5.725 4.894 3.891 2.574 0.000 0.000 0.000 0.000 0.000
 1070 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.646 9.873 9.340 8.835 8.313 7.754 7.133 6.431 5.621 4.636 3.411 1.200 0.000 0.000 0.000 0.000 0.000
 1071 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 9.976 9.436 8.931 8.407 7.840 7.198 6.452 5.544 4.377 2.684 0.000 0.000 0.000 0.000 0.000 0.000
 1072 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.045 9.499 8.998 8.479 7.914 7.270 6.495 5.517 4.149 1.548 0.000 0.000 0.000 0.000 0.000 0.000
 1073 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.065 9.523 9.024 8.510 7.949 7.304 6.529 5.527 4.056 0.000 0.000 0.000 0.000 0.000 0.000 0.000
 1074 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.034 9.500 9.004 8.492 7.930 7.288 6.524 5.542 4.142 1.131 0.000 0.000 0.000 0.000 0.000 0.000
 1075 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.879 9.960 9.436 8.942 8.431 7.872 7.236 6.490 5.571 4.358 2.463 0.000 0.000 0.000 0.000 0.000 0.000
 1076 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.559 9.857 9.343 8.854 8.342 7.791 7.179 6.470 5.643 4.622 3.260 0.000 0.000 0.000 0.000 0.000 0.000
 1077 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.356 9.738 9.241 8.756 8.254 7.722 7.139 6.487 5.747 4.881 3.814 2.308 0.000 0.000 0.000 0.000 0.000
 1078 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.186 9.623 9.139 8.668 8.184 7.674 7.123 6.524 5.861 5.105 4.224 3.104 1.292 0.000 0.000 0.000 0.000
 1079 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.045 9.518 9.051 8.595 8.131 7.645 7.129 6.578 5.968 5.298 4.530 3.611 2.366 0.000 0.000 0.000 0.000
 1080 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.771 9.936 9.438 8.985 8.543 8.096 7.635 7.148 6.628 6.069 5.456 4.764 3.960 2.948 1.345 0.000 0.000 0.000
 1081 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.541 9.857 9.375 8.937 8.508 8.076 7.634 7.167 6.675 6.147 5.573 4.930 4.198 3.313 2.085 0.000 0.000 0.000
 1082 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.435 9.805 9.336 8.906 8.489 8.067 7.635 7.183 6.707 6.201 5.649 5.044 4.352 3.535 2.458 0.000 0.000 0.000
 1083 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.391 9.779 9.316 8.890 8.477 8.063 7.636 7.193 6.727 6.228 5.689 5.100 4.432 3.644 2.633 0.811 0.000 0.000
 1084 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.393 9.779 9.315 8.889 8.475 8.060 7.634 7.193 6.727 6.231 5.697 5.103 4.439 3.660 2.654 0.883 0.000 0.000
 1085 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.448 9.805 9.329 8.898 8.479 8.059 7.627 7.181 6.711 6.206 5.664 5.063 4.383 3.578 2.528 0.342 0.000 0.000
 1086 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.571 9.855 9.367 8.924 8.496 8.064 7.621 7.163 6.678 6.156 5.596 4.968 4.257 3.393 2.231 0.000 0.000 0.000
 1087 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.941 9.937 9.422 8.963 8.521 8.077 7.618 7.140 6.633 6.087 5.488 4.822 4.051 3.094 1.705 0.000 0.000 0.000
 1088 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.053 9.500 9.023 8.561 8.097 7.619 7.114 6.579 5.993 5.351 4.621 3.753 2.623 0.000 0.000 0.000 0.000
 1089 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.985 10.205 9.600 9.100 8.620 8.133 7.631 7.095 6.518 5.885 5.179 4.359 3.343 1.895 0.000 0.000 0.000 0.000
 1090 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.988 10.407 9.719 9.193 8.692 8.185 7.656 7.087 6.464 5.771 4.975 4.022 2.798 0.000 0.000 0.000 0.000 0.000
 1091 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.991 10.709 9.850 9.295 8.776 8.252 7.701 7.098 6.427 5.657 4.751 3.601 1.861 0.000 0.000 0.000 0.000 0.000
 1092 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.993 10.993 9.977 9.394 8.864 8.328 7.755 7.122 6.408 5.564 4.515 3.072 0.000 0.000 0.000 0.000 0.000 0.000
 1093 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.081 9.473 8.934 8.393 7.807 7.162 6.410 5.495 4.300 2.463 0.000 0.000 0.000 0.000 0.000 0.000
 1094 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.996 10.150 9.522 8.976 8.428 7.842 7.185 6.414 5.459 4.156 1.826 0.000 0.000 0.000 0.000 0.000 0.000
 1095 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.160 9.528 8.980 8.431 7.843 7.183 6.412 5.454 4.140 1.695 0.000 0.000 0.000 0.000 0.000 0.000
 1096 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.121 9.495 8.947 8.395 7.812 7.159 6.400 5.476 4.248 2.238 0.000 0.000 0.000 0.000 0.000 0.000
 1097 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.997 10.037 9.430 8.886 8.340 7.762 7.123 6.393 5.526 4.430 2.858 0.000 0.000 0.000 0.000 0.000 0.000
 1098 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 10.995 9.933 9.344 8.812 8.275 7.708 7.093 6.401 5.603 4.633 3.365 0.984 0.000 0.000 0.000 0.000 0.000
 1099 10.994 10.994 10.994 10.994 10.994 10.994 10.994 10.994 10.697 9.821 9.256 8.737 8.213 7.665 7.076 6.428 5.691 4.831 3.761 2.207 0.000 0.000 0.000 0.000 0.000
 1100 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.992 10.446 9.718 9.178 8.670 8.166 7.637 7.074 6.463 5.783 5.003 4.072 2.836 0.000 0.000 0.000 0.000 0.000
 1101 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.989 10.283 9.631 9.111 8.621 8.130 7.620 7.083 6.504 5.867 5.147 4.304 3.240 1.571 0.000 0.000 0.000 0.000
 1102 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.987 10.171 9.563 9.061 8.585 8.108 7.614 7.098 6.544 5.938 5.257 4.474 3.514 2.160 0.000 0.000 0.000 0.000
 1103 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.984 10.090 9.514 9.027 8.560 8.096 7.615 7.111 6.575 5.989 5.337 4.592 3.696 2.486 0.000 0.000 0.000 0.000
 1104 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.043 9.485 9.007 8.550 8.090 7.618 7.125 6.596 6.023 5.389 4.663 3.795 2.652 0.000 0.000 0.000 0.000
 1105 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.016 9.473 9.000 8.549 8.094 7.622 7.135 6.609 6.040 5.409 4.690 3.831 2.704 0.154 0.000 0.000 0.000
 1106 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.015 9.473 9.004 8.553 8.101 7.631 7.139 6.612 6.040 5.405 4.679 3.807 2.656 0.000 0.000 0.000 0.000
 1107 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.027 9.487 9.019 8.569 8.112 7.639 7.141 6.611 6.029 5.380 4.631 3.731 2.508 0.000 0.000 0.000 0.000
 1108 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.056 9.513 9.042 8.589 8.129 7.652 7.144 6.599 6.003 5.332 4.557 3.597 2.251 0.000 0.000 0.000 0.000
 1109 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.093 9.545 9.071 8.614 8.152 7.666 7.150 6.592 5.972 5.273 4.453 3.421 1.867 0.000 0.000 0.000 0.000
 1110 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.135 9.579 9.104 8.644 8.174 7.683 7.161 6.585 5.945 5.211 4.337 3.201 1.287 0.000 0.000 0.000 0.000
 1111 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.177 9.615 9.138 8.673 8.204 7.707 7.168 6.579 5.912 5.142 4.207 2.947 0.000 0.000 0.000 0.000 0.000
 1112 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.961 10.211 9.644 9.167 8.702 8.228 7.725 7.183 6.581 5.891 5.089 4.087 2.674 0.000 0.000 0.000 0.000 0.000
 1113 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.959 10.233 9.667 9.189 8.725 8.250 7.745 7.194 6.583 5.876 5.042 3.986 2.424 0.000 0.000 0.000 0.000 0.000
 1114 10.957 10.957 10.957 10.957 10.957 10.957 10.957 10.957 10.244 9.675 9.202 8.738 8.263 7.758 7.207 6.587 5.877 5.021 3.923 2.241 0.000 0.000 0.000 0.000 0.000
 1115 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.240 9.677 9.203 8.743 8.269 7.767 7.213 6.593 5.879 5.019 3.911 2.184 0.000 0.000 0.000 0.000 0.000
 1116 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.223 9.668 9.197 8.739 8.267 7.765 7.214 6.600 5.889 5.037 3.940 2.257 0.000 0.000 0.000 0.000 0.000
 1117 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.199 9.650 9.183 8.727 8.258 7.758 7.213 6.602 5.905 5.067 4.004 2.414 0.000 0.000 0.000 0.000 0.000
 1118 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.173 9.630 9.165 8.712 8.245 7.748 7.211 6.607 5.920 5.107 4.085 2.608 0.000 0.000 0.000 0.000 0.000
 1119 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.147 9.609 9.146 8.695 8.230 7.736 7.205 6.613 5.940 5.145 4.165 2.788 0.000 0.000 0.000 0.000 0.000
 1120 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.953 10.123 9.591 9.130 8.681 8.217 7.728 7.200 6.615 5.955 5.185 4.235 2.942 0.000 0.000 0.000 0.000 0.000
 1121 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.954 10.106 9.577 9.118 8.665 8.208 7.720 7.195 6.615 5.965 5.209 4.286 3.049 0.082 0.000 0.000 0.000 0.000
 1122 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.955 10.100 9.569 9.108 8.659 8.200 7.714 7.192 6.616 5.973 5.224 4.320 3.115 0.727 0.000 0.000 0.000 0.000
 1123 10.956 10.956 10.956 10.956 10.956 10.956 10.956 10.956 10.102 9.570 9.107 8.656 8.194 7.708 7.189 6.613 5.969 5.228 4.327 3.139 0.854 0.000 0.000 0.000 0.000
 1124 10.958 10.958 10.958 10.958 10.958 10.958 10.958 10.958 10.115 9.575 9.108 8.655 8.193 7.704 7.182 6.606 5.963 5.217 4.317 3.121 0.823 0.000 0.000 0.000 0.000
 1125 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.960 10.139 9.588 9.115 8.659 8.192 7.704 7.176 6.599 5.950 5.197 4.286 3.069 0.532 0.000 0.000 0.000 0.000
 1126 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.962 10.165 9.604 9.128 8.668 8.197 7.703 7.172 6.589 5.929 5.170 4.243 2.991 0.000 0.000 0.000 0.000 0.000
 1127 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.198 9.622 9.141 8.674 8.200 7.703 7.166 6.577 5.911 5.137 4.187 2.895 0.000 0.000 0.000 0.000 0.000
 1128 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.967 10.234 9.640 9.152 8.683 8.204 7.701 7.162 6.567 5.894 5.109 4.141 2.804 0.000 0.000 0.000 0.000 0.000
 1129 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.263 9.656 9.161 8.687 8.205 7.701 7.158 6.554 5.877 5.085 4.102 2.737 0.000 0.000 0.000 0.000 0.000
 1130 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.285 9.664 9.166 8.688 8.204 7.696 7.151 6.546 5.866 5.071 4.087 2.714 0.000 0.000 0.000 0.000 0.000
 1131 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.292 9.664 9.162 8.684 8.200 7.690 7.141 6.540 5.863 5.071 4.095 2.746 0.000 0.000 0.000 0.000 0.000
 1132 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.289 9.659 9.155 8.675 8.188 7.681 7.135 6.540 5.867 5.082 4.129 2.828 0.000 0.000 0.000 0.000 0.000
 1133 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.275 9.647 9.141 8.660 8.176 7.671 7.129 6.540 5.877 5.110 4.183 2.939 0.000 0.000 0.000 0.000 0.000
 1134 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.255 9.630 9.126 8.648 8.166 7.662 7.125 6.543 5.890 5.141 4.241 3.056 0.745 0.000 0.000 0.000 0.000
 1135 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.229 9.612 9.112 8.634 8.152 7.653 7.122 6.546 5.903 5.172 4.302 3.170 1.212 0.000 0.000 0.000 0.000
 1136 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.210 9.598 9.098 8.620 8.144 7.647 7.119 6.549 5.920 5.200 4.349 3.256 1.486 0.000 0.000 0.000 0.000
 1137 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.199 9.588 9.091 8.612 8.138 7.642 7.120 6.553 5.927 5.210 4.374 3.314 1.629 0.000 0.000 0.000 0.000
 1138 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.201 9.589 9.089 8.613 8.136 7.643 7.115 6.551 5.925 5.215 4.380 3.320 1.656 0.000 0.000 0.000 0.000
 1139 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.218 9.599 9.097 8.619 8.139 7.643 7.112 6.542 5.912 5.196 4.348 3.272 1.544 0.000 0.000 0.000 0.000
 1140 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.254 9.624 9.114 8.633 8.149 7.647 7.114 6.534 5.891 5.157 4.287 3.167 1.278 0.000 0.000 0.000 0.000
 1141 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.307 9.657 9.141 8.656 8.164 7.654 7.111 6.519 5.860 5.100 4.188 2.984 0.458 0.000 0.000 0.000 0.000
 1142 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.380 9.699 9.179 8.685 8.188 7.670 7.113 6.505 5.822 5.023 4.051 2.714 0.000 0.000 0.000 0.000 0.000
 1143 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.470 9.751 9.221 8.723 8.221 7.689 7.121 6.491 5.774 4.933 3.873 2.327 0.000 0.000 0.000 0.000 0.000
 1144 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.983 10.578 9.805 9.266 8.763 8.254 7.717 7.131 6.482 5.732 4.829 3.664 1.808 0.000 0.000 0.000 0.000 0.000
 1145 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.694 9.853 9.308 8.800 8.289 7.743 7.148 6.478 5.694 4.734 3.443 0.880 0.000 0.000 0.000 0.000 0.000
 1146 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.809 9.887 9.340 8.832 8.316 7.768 7.167 6.481 5.674 4.660 3.244 0.000 0.000 0.000 0.000 0.000 0.000
 1147 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.865 9.902 9.356 8.846 8.332 7.781 7.177 6.485 5.664 4.626 3.134 0.000 0.000 0.000 0.000 0.000 0.000
 1148 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.779 9.891 9.346 8.841 8.329 7.781 7.177 6.491 5.673 4.639 3.177 0.000 0.000 0.000 0.000 0.000 0.000
 1149 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.645 9.852 9.318 8.817 8.308 7.765 7.170 6.493 5.696 4.712 3.364 0.000 0.000 0.000 0.000 0.000 0.000
 1150 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.506 9.793 9.269 8.777 8.273 7.738 7.152 6.497 5.740 4.823 3.627 1.623 0.000 0.000 0.000 0.000 0.000
 1151 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.367 9.721 9.208 8.726 8.229 7.705 7.139 6.516 5.799 4.958 3.909 2.392 0.000 0.000 0.000 0.000 0.000
 1152 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.971 10.238 9.642 9.146 8.670 8.188 7.678 7.136 6.540 5.871 5.097 4.174 2.941 0.000 0.000 0.000 0.000 0.000
 1153 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.124 9.564 9.085 8.622 8.153 7.662 7.137 6.573 5.944 5.234 4.402 3.354 1.745 0.000 0.000 0.000 0.000
 1154 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.029 9.499 9.034 8.583 8.126 7.651 7.146 6.608 6.015 5.352 4.588 3.664 2.386 0.000 0.000 0.000 0.000
 1155 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 9.955 9.446 8.991 8.554 8.104 7.645 7.161 6.638 6.072 5.448 4.734 3.886 2.781 0.641 0.000 0.000 0.000
 1156 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.678 9.903 9.409 8.965 8.532 8.095 7.644 7.172 6.667 6.118 5.519 4.839 4.039 3.031 1.433 0.000 0.000 0.000
 1157 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.588 9.871 9.388 8.949 8.523 8.089 7.643 7.179 6.681 6.149 5.561 4.899 4.128 3.163 1.734 0.000 0.000 0.000
 1158 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.563 9.863 9.382 8.945 8.519 8.090 7.647 7.183 6.685 6.153 5.572 4.910 4.146 3.198 1.800 0.000 0.000 0.000
 1159 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.591 9.876 9.393 8.954 8.526 8.094 7.648 7.179 6.681 6.142 5.547 4.881 4.101 3.128 1.658 0.000 0.000 0.000
 1160 10.963 10.963 10.963 10.963 10.963 10.963 10.963 10.693 9.912 9.419 8.977 8.542 8.105 7.651 7.173 6.660 6.110 5.497 4.805 3.990 2.953 1.270 0.000 0.000 0.000
 1161 10.964 10.964 10.964 10.964 10.964 10.964 10.964 10.964 9.972 9.465 9.012 8.571 8.121 7.654 7.161 6.632 6.053 5.414 4.681 3.797 2.633 0.000 0.000 0.000 0.000
 1162 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.965 10.054 9.525 9.062 8.608 8.149 7.666 7.153 6.598 5.989 5.301 4.499 3.515 2.148 0.000 0.000 0.000 0.000
 1163 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.966 10.158 9.602 9.124 8.662 8.185 7.686 7.149 6.563 5.910 5.162 4.269 3.121 1.129 0.000 0.000 0.000 0.000
 1164 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.968 10.281 9.685 9.196 8.724 8.238 7.719 7.157 6.536 5.830 5.002 3.977 2.581 0.000 0.000 0.000 0.000 0.000
 1165 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.969 10.416 9.773 9.271 8.789 8.292 7.763 7.177 6.519 5.755 4.831 3.624 1.639 0.000 0.000 0.000 0.000 0.000
 1166 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.970 10.558 9.850 9.336 8.849 8.347 7.807 7.206 6.517 5.699 4.668 3.218 0.000 0.000 0.000 0.000 0.000 0.000
 1167 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.972 10.701 9.905 9.383 8.891 8.384 7.841 7.232 6.524 5.662 4.542 2.833 0.000 0.000 0.000 0.000 0.000 0.000
 1168 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.973 10.809 9.931 9.402 8.906 8.399 7.851 7.239 6.524 5.646 4.490 2.644 0.000 0.000 0.000 0.000 0.000 0.000
 1169 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.974 10.792 9.920 9.389 8.893 8.381 7.836 7.220 6.509 5.645 4.520 2.804 0.000 0.000 0.000 0.000 0.000 0.000
 1170 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.975 10.672 9.877 9.349 8.850 8.341 7.793 7.187 6.491 5.664 4.625 3.171 0.000 0.000 0.000 0.000 0.000 0.000
 1171 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.976 10.531 9.811 9.285 8.789 8.282 7.742 7.150 6.479 5.709 4.774 3.563 1.514 0.000 0.000 0.000 0.000 0.000
 1172 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.977 10.393 9.730 9.214 8.720 8.223 7.694 7.123 6.493 5.777 4.939 3.909 2.460 0.000 0.000 0.000 0.000 0.000
 1173 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.978 10.265 9.646 9.142 8.659 8.170 7.657 7.112 6.517 5.850 5.095 4.198 3.034 0.902 0.000 0.000 0.000 0.000
 1174 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.979 10.157 9.572 9.078 8.604 8.128 7.634 7.109 6.545 5.926 5.230 4.425 3.425 1.981 0.000 0.000 0.000 0.000
 1175 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.980 10.072 9.509 9.028 8.565 8.098 7.621 7.113 6.578 5.988 5.336 4.591 3.699 2.505 0.000 0.000 0.000 0.000
 1176 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.981 10.013 9.468 8.993 8.537 8.083 7.613 7.123 6.600 6.034 5.414 4.711 3.879 2.808 0.874 0.000 0.000 0.000
 1177 10.982 10.982 10.982 10.982 10.982 10.982 10.982 10.982 9.983 9.444 8.973 8.524 8.072 7.611 7.126 6.619 6.063 5.461 4.777 3.973 2.965 1.340 0.000 0.000 0.000
