Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
 1553 5.412 5.395 5.360 5.312 5.255 5.195 5.128 5.046 4.954 4.843 4.718 4.575 4.416 4.235 4.034 3.802 3.541 3.238 2.886 2.458 1.910 1.067 0.000 0.000 0.000
 1554 5.424 5.407 5.371 5.324 5.266 5.206 5.138 5.057 4.960 4.850 4.720 4.575 4.409 4.223 4.010 3.769 3.491 3.170 2.791 2.320 1.691 0.446 0.000 0.000 0.000
 1555 5.437 5.420 5.385 5.337 5.280 5.219 5.151 5.066 4.969 4.855 4.724 4.576 4.402 4.210 3.989 3.738 3.447 3.105 2.692 2.172 1.434 0.000 0.000 0.000 0.000
 1556 5.451 5.434 5.399 5.351 5.295 5.233 5.164 5.080 4.981 4.865 4.732 4.580 4.403 4.206 3.976 3.716 3.407 3.047 2.605 2.040 1.162 0.000 0.000 0.000 0.000
 1557 5.466 5.449 5.414 5.366 5.309 5.248 5.178 5.094 4.993 4.878 4.742 4.588 4.411 4.206 3.972 3.706 3.388 3.013 2.556 1.947 0.938 0.000 0.000 0.000 0.000
 1558 5.481 5.465 5.429 5.382 5.324 5.264 5.194 5.109 5.011 4.893 4.760 4.603 4.424 4.219 3.983 3.713 3.395 3.017 2.548 1.932 0.867 0.000 0.000 0.000 0.000
 1559 5.497 5.480 5.445 5.397 5.341 5.280 5.211 5.127 5.026 4.911 4.777 4.623 4.447 4.241 4.011 3.741 3.427 3.056 2.594 1.994 1.018 0.000 0.000 0.000 0.000
 1560 5.512 5.495 5.460 5.413 5.357 5.295 5.227 5.144 5.047 4.930 4.798 4.646 4.472 4.275 4.047 3.787 3.482 3.126 2.691 2.135 1.303 0.000 0.000 0.000 0.000
 1561 5.527 5.510 5.476 5.428 5.373 5.312 5.244 5.163 5.066 4.952 4.823 4.675 4.506 4.314 4.096 3.848 3.560 3.221 2.821 2.317 1.625 0.000 0.000 0.000 0.000
 1562 5.542 5.525 5.491 5.444 5.388 5.328 5.261 5.181 5.086 4.976 4.851 4.706 4.544 4.358 4.151 3.913 3.641 3.328 2.957 2.513 1.927 0.991 0.000 0.000 0.000
 1563 5.555 5.538 5.504 5.457 5.402 5.343 5.277 5.198 5.104 4.999 4.876 4.738 4.581 4.406 4.205 3.982 3.725 3.432 3.096 2.692 2.190 1.489 0.000 0.000 0.000
 1564 5.568 5.551 5.517 5.470 5.416 5.357 5.293 5.216 5.125 5.020 4.901 4.767 4.618 4.448 4.258 4.045 3.808 3.529 3.219 2.851 2.409 1.833 0.892 0.000 0.000
 1565 5.579 5.562 5.528 5.482 5.428 5.371 5.306 5.230 5.142 5.041 4.924 4.795 4.651 4.486 4.302 4.102 3.874 3.614 3.323 2.983 2.583 2.082 1.370 0.000 0.000
 1566 5.588 5.571 5.538 5.493 5.438 5.381 5.319 5.244 5.159 5.058 4.946 4.818 4.677 4.517 4.342 4.145 3.927 3.681 3.405 3.086 2.711 2.250 1.645 0.508 0.000
 1567 5.596 5.579 5.545 5.500 5.447 5.391 5.328 5.255 5.169 5.070 4.961 4.836 4.695 4.543 4.368 4.177 3.963 3.728 3.455 3.151 2.793 2.364 1.810 0.934 0.000
 1568 5.601 5.584 5.550 5.506 5.452 5.396 5.336 5.261 5.177 5.080 4.969 4.844 4.707 4.556 4.384 4.196 3.985 3.750 3.482 3.182 2.832 2.411 1.877 1.078 0.000
 1569 5.604 5.587 5.554 5.508 5.456 5.400 5.337 5.265 5.179 5.082 4.971 4.848 4.709 4.555 4.386 4.195 3.984 3.749 3.484 3.180 2.826 2.405 1.870 1.057 0.000
 1570 5.604 5.588 5.554 5.509 5.455 5.399 5.336 5.263 5.177 5.080 4.967 4.842 4.703 4.546 4.374 4.180 3.966 3.727 3.454 3.147 2.780 2.346 1.783 0.867 0.000
 1571 5.602 5.585 5.552 5.506 5.453 5.395 5.334 5.258 5.170 5.071 4.958 4.829 4.687 4.528 4.350 4.153 3.932 3.682 3.402 3.075 2.695 2.226 1.602 0.283 0.000
 1572 5.597 5.580 5.546 5.501 5.446 5.389 5.324 5.250 5.159 5.058 4.943 4.811 4.665 4.500 4.316 4.110 3.879 3.618 3.319 2.976 2.567 2.048 1.309 0.000 0.000
 1573 5.589 5.572 5.538 5.492 5.437 5.380 5.314 5.236 5.146 5.043 4.924 4.788 4.634 4.466 4.274 4.058 3.817 3.539 3.221 2.845 2.394 1.796 0.790 0.000 0.000
 1574 5.578 5.562 5.527 5.481 5.426 5.367 5.301 5.223 5.129 5.022 4.901 4.760 4.601 4.426 4.227 3.999 3.741 3.445 3.105 2.693 2.183 1.464 0.000 0.000 0.000
 1575 5.565 5.548 5.514 5.467 5.412 5.353 5.285 5.205 5.109 4.999 4.876 4.731 4.566 4.383 4.173 3.938 3.663 3.349 2.979 2.527 1.936 0.995 0.000 0.000 0.000
 1576 5.549 5.532 5.498 5.451 5.395 5.334 5.268 5.185 5.089 4.977 4.848 4.701 4.534 4.343 4.124 3.876 3.588 3.253 2.856 2.356 1.677 0.000 0.000 0.000 0.000
 1577 5.531 5.514 5.479 5.432 5.375 5.315 5.247 5.165 5.067 4.953 4.822 4.672 4.498 4.304 4.079 3.819 3.521 3.171 2.748 2.212 1.427 0.000 0.000 0.000 0.000
 1578 5.510 5.494 5.459 5.411 5.355 5.294 5.225 5.142 5.043 4.929 4.796 4.644 4.470 4.270 4.042 3.779 3.474 3.114 2.672 2.100 1.234 0.000 0.000 0.000 0.000
 1579 5.488 5.472 5.436 5.388 5.332 5.271 5.203 5.119 5.020 4.904 4.771 4.619 4.445 4.245 4.014 3.748 3.443 3.079 2.633 2.053 1.162 0.000 0.000 0.000 0.000
 1580 5.465 5.449 5.413 5.365 5.309 5.247 5.179 5.095 4.996 4.880 4.749 4.597 4.423 4.223 3.995 3.735 3.433 3.073 2.638 2.074 1.221 0.000 0.000 0.000 0.000
 1581 5.442 5.425 5.389 5.341 5.285 5.223 5.155 5.072 4.974 4.860 4.728 4.579 4.407 4.213 3.988 3.734 3.440 3.094 2.678 2.146 1.378 0.000 0.000 0.000 0.000
 1582 5.418 5.401 5.365 5.317 5.261 5.200 5.131 5.049 4.952 4.840 4.709 4.561 4.395 4.203 3.990 3.739 3.458 3.130 2.733 2.241 1.562 0.000 0.000 0.000 0.000
 1583 5.395 5.378 5.342 5.294 5.237 5.177 5.108 5.027 4.931 4.821 4.693 4.548 4.384 4.200 3.993 3.755 3.481 3.167 2.796 2.344 1.737 0.661 0.000 0.000 0.000
 1584 5.373 5.355 5.320 5.272 5.215 5.155 5.088 5.006 4.912 4.804 4.679 4.538 4.376 4.201 3.997 3.768 3.507 3.207 2.859 2.431 1.887 1.048 0.000 0.000 0.000
 1585 5.352 5.335 5.300 5.251 5.196 5.135 5.068 4.988 4.895 4.789 4.668 4.527 4.371 4.198 3.999 3.777 3.529 3.240 2.907 2.508 2.002 1.283 0.000 0.000 0.000
 1586 5.335 5.317 5.281 5.234 5.177 5.117 5.051 4.974 4.881 4.775 4.654 4.520 4.364 4.193 4.001 3.785 3.540 3.259 2.937 2.553 2.077 1.420 0.000 0.000 0.000
 1587 5.320 5.303 5.267 5.220 5.162 5.103 5.037 4.960 4.867 4.763 4.641 4.510 4.356 4.186 3.993 3.783 3.542 3.268 2.950 2.574 2.115 1.485 0.000 0.000 0.000
 1588 5.309 5.291 5.255 5.208 5.151 5.092 5.027 4.948 4.856 4.751 4.632 4.498 4.344 4.177 3.984 3.771 3.530 3.259 2.941 2.565 2.110 1.480 0.000 0.000 0.000
 1589 5.302 5.284 5.248 5.201 5.144 5.083 5.018 4.939 4.847 4.740 4.621 4.487 4.333 4.163 3.971 3.755 3.514 3.232 2.914 2.534 2.058 1.406 0.000 0.000 0.000
 1590 5.299 5.281 5.245 5.198 5.140 5.079 5.014 4.934 4.842 4.733 4.612 4.474 4.320 4.147 3.951 3.729 3.481 3.196 2.867 2.467 1.974 1.255 0.000 0.000 0.000
 1591 5.300 5.283 5.247 5.199 5.142 5.082 5.013 4.933 4.839 4.728 4.605 4.464 4.308 4.129 3.928 3.703 3.445 3.149 2.801 2.385 1.845 1.011 0.000 0.000 0.000
 1592 5.307 5.289 5.253 5.204 5.147 5.086 5.017 4.937 4.842 4.730 4.605 4.462 4.295 4.114 3.907 3.672 3.405 3.094 2.728 2.276 1.681 0.588 0.000 0.000 0.000
 1593 5.317 5.300 5.264 5.215 5.158 5.096 5.027 4.944 4.848 4.735 4.605 4.458 4.291 4.100 3.887 3.645 3.364 3.036 2.643 2.158 1.479 0.000 0.000 0.000 0.000
 1594 5.332 5.315 5.279 5.230 5.172 5.111 5.042 4.957 4.860 4.745 4.613 4.464 4.292 4.098 3.876 3.622 3.328 2.989 2.569 2.045 1.264 0.000 0.000 0.000 0.000
 1595 5.351 5.334 5.298 5.250 5.191 5.129 5.060 4.976 4.877 4.761 4.628 4.474 4.299 4.100 3.875 3.615 3.313 2.953 2.518 1.950 1.059 0.000 0.000 0.000 0.000
 1596 5.374 5.357 5.321 5.273 5.214 5.153 5.083 4.999 4.900 4.782 4.649 4.495 4.319 4.119 3.886 3.619 3.314 2.943 2.493 1.905 0.925 0.000 0.000 0.000 0.000
 1597 5.399 5.382 5.346 5.297 5.240 5.179 5.109 5.025 4.926 4.808 4.675 4.521 4.344 4.142 3.911 3.648 3.336 2.969 2.515 1.923 0.943 0.000 0.000 0.000 0.000
 1598 5.426 5.409 5.374 5.326 5.268 5.207 5.138 5.054 4.955 4.839 4.706 4.554 4.380 4.183 3.952 3.692 3.384 3.024 2.585 2.013 1.122 0.000 0.000 0.000 0.000
 1599 5.455 5.438 5.403 5.355 5.298 5.237 5.168 5.085 4.988 4.874 4.743 4.595 4.424 4.227 4.005 3.751 3.457 3.107 2.691 2.159 1.387 0.000 0.000 0.000 0.000
 1600 5.484 5.467 5.433 5.385 5.329 5.268 5.201 5.120 5.023 4.912 4.783 4.636 4.469 4.280 4.067 3.823 3.541 3.214 2.820 2.336 1.679 0.127 0.000 0.000 0.000
 1601 5.514 5.497 5.462 5.416 5.360 5.300 5.232 5.153 5.058 4.949 4.824 4.683 4.522 4.338 4.131 3.896 3.632 3.321 2.958 2.522 1.949 1.061 0.000 0.000 0.000
 1602 5.542 5.526 5.491 5.445 5.389 5.331 5.266 5.186 5.093 4.988 4.865 4.727 4.570 4.397 4.196 3.973 3.722 3.430 3.093 2.697 2.196 1.499 0.000 0.000 0.000
 1603 5.569 5.553 5.519 5.472 5.418 5.360 5.295 5.219 5.128 5.024 4.905 4.773 4.619 4.449 4.262 4.049 3.805 3.534 3.216 2.848 2.402 1.816 0.843 0.000 0.000
 1604 5.594 5.578 5.543 5.498 5.444 5.386 5.323 5.248 5.159 5.056 4.941 4.811 4.665 4.500 4.316 4.113 3.882 3.618 3.319 2.975 2.566 2.048 1.299 0.000 0.000
 1605 5.616 5.600 5.566 5.520 5.467 5.410 5.348 5.273 5.186 5.085 4.972 4.845 4.701 4.541 4.361 4.163 3.939 3.689 3.406 3.078 2.690 2.212 1.565 0.000 0.000
 1606 5.635 5.618 5.584 5.540 5.486 5.431 5.368 5.294 5.208 5.109 4.998 4.871 4.729 4.573 4.398 4.200 3.983 3.737 3.461 3.145 2.770 2.318 1.723 0.689 0.000
 1607 5.649 5.633 5.600 5.555 5.502 5.445 5.384 5.311 5.225 5.126 5.015 4.890 4.749 4.595 4.417 4.223 4.008 3.766 3.490 3.178 2.812 2.369 1.792 0.857 0.000
 1608 5.660 5.644 5.611 5.566 5.513 5.457 5.394 5.321 5.235 5.136 5.025 4.900 4.758 4.602 4.427 4.232 4.011 3.769 3.493 3.181 2.810 2.362 1.786 0.826 0.000
 1609 5.667 5.650 5.617 5.572 5.520 5.463 5.401 5.327 5.241 5.140 5.027 4.902 4.758 4.602 4.424 4.223 4.002 3.753 3.473 3.153 2.770 2.309 1.695 0.563 0.000
 1610 5.669 5.653 5.619 5.574 5.521 5.464 5.401 5.325 5.237 5.138 5.023 4.894 4.747 4.585 4.404 4.204 3.976 3.720 3.425 3.089 2.693 2.201 1.522 0.000 0.000
 1611 5.667 5.651 5.617 5.571 5.518 5.461 5.397 5.321 5.232 5.129 5.012 4.880 4.731 4.563 4.377 4.170 3.932 3.665 3.355 3.003 2.573 2.032 1.227 0.000 0.000
 1612 5.660 5.644 5.610 5.565 5.511 5.453 5.389 5.311 5.221 5.116 4.997 4.861 4.707 4.534 4.342 4.122 3.878 3.596 3.271 2.887 2.419 1.803 0.726 0.000 0.000
 1613 5.650 5.633 5.599 5.554 5.499 5.441 5.376 5.297 5.205 5.098 4.975 4.837 4.678 4.502 4.301 4.072 3.814 3.518 3.174 2.758 2.244 1.521 0.000 0.000 0.000
 1614 5.635 5.619 5.585 5.539 5.484 5.426 5.359 5.280 5.187 5.076 4.953 4.808 4.649 4.465 4.255 4.017 3.749 3.435 3.068 2.621 2.047 1.160 0.000 0.000 0.000
 1615 5.618 5.601 5.567 5.521 5.466 5.406 5.340 5.260 5.164 5.054 4.925 4.782 4.615 4.426 4.213 3.969 3.688 3.360 2.970 2.494 1.849 0.702 0.000 0.000 0.000
 1616 5.597 5.581 5.546 5.500 5.445 5.385 5.317 5.237 5.141 5.029 4.900 4.752 4.583 4.392 4.173 3.925 3.634 3.295 2.890 2.390 1.694 0.000 0.000 0.000 0.000
 1617 5.574 5.557 5.523 5.476 5.420 5.360 5.292 5.212 5.115 5.003 4.874 4.724 4.555 4.363 4.142 3.891 3.596 3.254 2.842 2.330 1.609 0.000 0.000 0.000 0.000
 1618 5.549 5.532 5.497 5.450 5.394 5.334 5.266 5.186 5.089 4.977 4.846 4.698 4.529 4.337 4.116 3.868 3.577 3.234 2.830 2.314 1.605 0.000 0.000 0.000 0.000
 1619 5.523 5.506 5.471 5.423 5.368 5.307 5.240 5.158 5.063 4.952 4.821 4.674 4.507 4.318 4.099 3.855 3.570 3.238 2.841 2.349 1.682 0.000 0.000 0.000 0.000
 1620 5.496 5.479 5.444 5.396 5.340 5.281 5.213 5.132 5.036 4.926 4.801 4.653 4.489 4.306 4.093 3.855 3.580 3.260 2.885 2.421 1.806 0.735 0.000 0.000 0.000
 1621 5.469 5.452 5.417 5.369 5.313 5.254 5.185 5.107 5.013 4.903 4.778 4.637 4.475 4.294 4.090 3.858 3.594 3.291 2.935 2.504 1.947 1.095 0.000 0.000 0.000
 1622 5.443 5.426 5.390 5.343 5.287 5.228 5.161 5.082 4.988 4.882 4.761 4.620 4.464 4.288 4.090 3.864 3.613 3.321 2.988 2.584 2.078 1.364 0.000 0.000 0.000
 1623 5.418 5.401 5.365 5.318 5.263 5.203 5.137 5.059 4.968 4.862 4.743 4.604 4.453 4.282 4.090 3.874 3.630 3.351 3.030 2.650 2.186 1.552 0.000 0.000 0.000
 1624 5.395 5.378 5.342 5.296 5.240 5.180 5.116 5.039 4.948 4.843 4.724 4.593 4.441 4.274 4.087 3.878 3.640 3.369 3.063 2.699 2.261 1.680 0.659 0.000 0.000
 1625 5.374 5.357 5.322 5.275 5.219 5.160 5.094 5.019 4.928 4.825 4.708 4.576 4.427 4.262 4.079 3.872 3.641 3.377 3.075 2.723 2.301 1.743 0.849 0.000 0.000
 1626 5.356 5.339 5.303 5.256 5.201 5.141 5.077 5.000 4.911 4.806 4.691 4.559 4.413 4.248 4.064 3.861 3.627 3.366 3.064 2.720 2.294 1.753 0.878 0.000 0.000
 1627 5.341 5.324 5.288 5.241 5.185 5.126 5.061 4.985 4.893 4.790 4.673 4.541 4.392 4.228 4.044 3.834 3.600 3.339 3.037 2.681 2.255 1.692 0.751 0.000 0.000
 1628 5.330 5.313 5.277 5.230 5.174 5.114 5.048 4.970 4.878 4.773 4.654 4.520 4.369 4.204 4.014 3.801 3.563 3.293 2.979 2.615 2.164 1.565 0.324 0.000 0.000
 1629 5.322 5.305 5.269 5.221 5.164 5.104 5.038 4.958 4.866 4.759 4.636 4.500 4.346 4.173 3.977 3.761 3.513 3.231 2.906 2.515 2.030 1.347 0.000 0.000 0.000
 1630 5.318 5.300 5.264 5.217 5.160 5.098 5.031 4.950 4.856 4.745 4.622 4.482 4.323 4.139 3.941 3.709 3.451 3.155 2.803 2.383 1.840 0.987 0.000 0.000 0.000
 1631 5.317 5.300 5.264 5.215 5.158 5.095 5.028 4.945 4.848 4.736 4.606 4.463 4.297 4.111 3.901 3.659 3.385 3.067 2.689 2.221 1.584 0.000 0.000 0.000 0.000
 1632 5.320 5.303 5.267 5.218 5.159 5.097 5.028 4.942 4.845 4.729 4.598 4.448 4.277 4.082 3.861 3.607 3.315 2.973 2.561 2.033 1.260 0.000 0.000 0.000 0.000
 1633 5.326 5.308 5.272 5.223 5.165 5.102 5.032 4.946 4.846 4.728 4.593 4.439 4.262 4.060 3.829 3.563 3.255 2.884 2.434 1.837 0.823 0.000 0.000 0.000 0.000
 1634 5.334 5.317 5.281 5.232 5.173 5.110 5.040 4.953 4.852 4.733 4.596 4.437 4.256 4.048 3.809 3.530 3.205 2.816 2.328 1.659 0.000 0.000 0.000 0.000 0.000
 1635 5.346 5.329 5.292 5.244 5.185 5.123 5.052 4.964 4.862 4.741 4.601 4.443 4.259 4.048 3.803 3.518 3.183 2.776 2.266 1.545 0.000 0.000 0.000 0.000 0.000
 1636 5.359 5.342 5.307 5.257 5.199 5.136 5.065 4.978 4.877 4.756 4.617 4.458 4.269 4.058 3.813 3.528 3.189 2.783 2.268 1.531 0.000 0.000 0.000 0.000 0.000
 1637 5.375 5.358 5.322 5.273 5.215 5.152 5.082 4.995 4.894 4.775 4.637 4.479 4.295 4.084 3.845 3.560 3.232 2.836 2.336 1.644 0.000 0.000 0.000 0.000 0.000
 1638 5.392 5.375 5.339 5.291 5.233 5.171 5.100 5.015 4.914 4.798 4.661 4.507 4.325 4.123 3.889 3.617 3.302 2.924 2.462 1.838 0.739 0.000 0.000 0.000 0.000
 1639 5.410 5.393 5.357 5.309 5.252 5.191 5.121 5.038 4.938 4.824 4.692 4.538 4.367 4.170 3.945 3.688 3.390 3.037 2.613 2.069 1.259 0.000 0.000 0.000 0.000
 1640 5.429 5.412 5.376 5.328 5.272 5.211 5.143 5.060 4.965 4.853 4.724 4.576 4.410 4.220 4.007 3.766 3.488 3.164 2.774 2.298 1.653 0.241 0.000 0.000 0.000
 1641 5.448 5.431 5.395 5.348 5.292 5.232 5.165 5.084 4.990 4.881 4.758 4.615 4.456 4.275 4.074 3.846 3.581 3.285 2.933 2.509 1.974 1.166 0.000 0.000 0.000
 1642 5.467 5.450 5.415 5.368 5.312 5.252 5.187 5.108 5.017 4.911 4.792 4.656 4.502 4.329 4.137 3.920 3.673 3.395 3.073 2.689 2.225 1.591 0.133 0.000 0.000
 1643 5.486 5.469 5.434 5.387 5.332 5.274 5.210 5.133 5.044 4.939 4.822 4.693 4.541 4.377 4.193 3.986 3.755 3.488 3.189 2.837 2.420 1.879 1.055 0.000 0.000
 1644 5.503 5.487 5.452 5.406 5.352 5.294 5.230 5.155 5.068 4.965 4.852 4.725 4.578 4.419 4.238 4.041 3.816 3.567 3.279 2.952 2.560 2.077 1.402 0.000 0.000
 1645 5.521 5.504 5.470 5.424 5.370 5.312 5.251 5.176 5.089 4.990 4.879 4.752 4.610 4.454 4.279 4.082 3.864 3.618 3.346 3.026 2.651 2.199 1.599 0.393 0.000
 1646 5.537 5.520 5.486 5.441 5.386 5.330 5.267 5.193 5.109 5.010 4.899 4.772 4.633 4.476 4.301 4.107 3.893 3.654 3.382 3.070 2.703 2.260 1.684 0.674 0.000
 1647 5.551 5.535 5.501 5.455 5.402 5.345 5.282 5.208 5.122 5.023 4.912 4.787 4.646 4.489 4.314 4.120 3.905 3.666 3.390 3.079 2.712 2.269 1.683 0.664 0.000
 1648 5.564 5.548 5.514 5.468 5.415 5.357 5.294 5.220 5.132 5.035 4.920 4.793 4.652 4.495 4.317 4.120 3.902 3.656 3.373 3.057 2.678 2.217 1.598 0.353 0.000
 1649 5.576 5.559 5.525 5.479 5.425 5.368 5.304 5.229 5.142 5.041 4.926 4.797 4.650 4.488 4.310 4.107 3.879 3.626 3.335 3.003 2.607 2.110 1.431 0.000 0.000
 1650 5.585 5.569 5.535 5.489 5.434 5.376 5.313 5.235 5.147 5.042 4.927 4.794 4.645 4.477 4.293 4.083 3.849 3.582 3.279 2.924 2.498 1.953 1.138 0.000 0.000
 1651 5.593 5.577 5.542 5.496 5.441 5.383 5.319 5.240 5.149 5.044 4.923 4.789 4.635 4.462 4.270 4.051 3.806 3.524 3.203 2.823 2.355 1.739 0.611 0.000 0.000
 1652 5.599 5.582 5.548 5.501 5.446 5.388 5.322 5.243 5.151 5.042 4.919 4.781 4.624 4.446 4.245 4.019 3.758 3.466 3.118 2.710 2.191 1.464 0.000 0.000 0.000
 1653 5.602 5.586 5.551 5.505 5.449 5.390 5.324 5.244 5.150 5.042 4.915 4.772 4.610 4.426 4.219 3.981 3.713 3.403 3.032 2.592 2.015 1.127 0.000 0.000 0.000
 1654 5.603 5.587 5.552 5.506 5.450 5.391 5.325 5.243 5.149 5.039 4.912 4.767 4.600 4.411 4.198 3.954 3.672 3.348 2.962 2.482 1.849 0.716 0.000 0.000 0.000
 1655 5.602 5.586 5.552 5.505 5.449 5.390 5.324 5.243 5.147 5.035 4.908 4.758 4.592 4.400 4.184 3.930 3.646 3.311 2.906 2.406 1.723 0.000 0.000 0.000 0.000
 1656 5.599 5.583 5.549 5.502 5.446 5.387 5.319 5.239 5.142 5.030 4.901 4.753 4.584 4.393 4.171 3.920 3.629 3.290 2.881 2.374 1.661 0.000 0.000 0.000 0.000
 1657 5.594 5.578 5.543 5.497 5.441 5.382 5.314 5.234 5.137 5.024 4.895 4.750 4.581 4.386 4.170 3.917 3.632 3.289 2.885 2.381 1.685 0.000 0.000 0.000 0.000
 1658 5.587 5.570 5.536 5.489 5.433 5.374 5.308 5.226 5.131 5.021 4.891 4.746 4.580 4.388 4.172 3.928 3.643 3.315 2.918 2.434 1.772 0.464 0.000 0.000 0.000
 1659 5.577 5.561 5.527 5.480 5.424 5.365 5.298 5.217 5.123 5.013 4.888 4.743 4.579 4.393 4.183 3.941 3.663 3.349 2.971 2.512 1.900 0.888 0.000 0.000 0.000
 1660 5.566 5.549 5.515 5.469 5.413 5.354 5.287 5.207 5.115 5.007 4.881 4.741 4.579 4.399 4.192 3.960 3.695 3.385 3.026 2.594 2.037 1.198 0.000 0.000 0.000
 1661 5.553 5.536 5.502 5.455 5.400 5.342 5.274 5.197 5.103 4.996 4.873 4.735 4.578 4.403 4.201 3.976 3.718 3.429 3.085 2.673 2.163 1.440 0.000 0.000 0.000
 1662 5.538 5.521 5.487 5.441 5.385 5.328 5.261 5.184 5.092 4.985 4.866 4.728 4.576 4.403 4.208 3.989 3.741 3.459 3.127 2.743 2.266 1.619 0.000 0.000 0.000
 1663 5.522 5.505 5.471 5.424 5.370 5.310 5.246 5.168 5.078 4.975 4.856 4.720 4.568 4.401 4.208 3.995 3.751 3.480 3.162 2.790 2.335 1.737 0.693 0.000 0.000
 1664 5.505 5.488 5.453 5.407 5.352 5.294 5.229 5.153 5.062 4.960 4.843 4.709 4.557 4.390 4.203 3.990 3.756 3.488 3.174 2.814 2.376 1.809 0.878 0.000 0.000
 1665 5.487 5.470 5.436 5.389 5.334 5.277 5.211 5.136 5.045 4.942 4.825 4.694 4.545 4.377 4.188 3.981 3.743 3.479 3.173 2.813 2.383 1.820 0.927 0.000 0.000
 1666 5.469 5.452 5.417 5.371 5.315 5.256 5.192 5.115 5.025 4.922 4.806 4.674 4.523 4.355 4.171 3.958 3.721 3.457 3.150 2.791 2.352 1.785 0.863 0.000 0.000
 1667 5.451 5.434 5.399 5.352 5.297 5.238 5.174 5.095 5.006 4.902 4.783 4.649 4.500 4.329 4.143 3.930 3.692 3.417 3.107 2.739 2.293 1.703 0.664 0.000 0.000
 1668 5.433 5.416 5.381 5.334 5.279 5.219 5.154 5.076 4.983 4.879 4.760 4.626 4.472 4.302 4.109 3.893 3.649 3.371 3.049 2.669 2.206 1.572 0.000 0.000 0.000
 1669 5.416 5.399 5.364 5.317 5.260 5.201 5.135 5.057 4.963 4.856 4.737 4.599 4.442 4.269 4.074 3.848 3.600 3.315 2.983 2.583 2.085 1.384 0.000 0.000 0.000
 1670 5.400 5.383 5.348 5.300 5.245 5.184 5.118 5.038 4.944 4.836 4.713 4.572 4.413 4.235 4.033 3.808 3.550 3.250 2.906 2.486 1.951 1.148 0.000 0.000 0.000
 1671 5.386 5.369 5.334 5.286 5.229 5.169 5.103 5.020 4.926 4.817 4.692 4.549 4.388 4.204 3.997 3.765 3.501 3.190 2.827 2.383 1.806 0.842 0.000 0.000 0.000
 1672 5.374 5.357 5.322 5.274 5.216 5.155 5.088 5.006 4.910 4.800 4.671 4.528 4.364 4.178 3.968 3.730 3.452 3.134 2.756 2.292 1.664 0.400 0.000 0.000 0.000
 1673 5.365 5.348 5.312 5.264 5.207 5.145 5.078 4.995 4.899 4.785 4.658 4.513 4.344 4.155 3.942 3.697 3.416 3.092 2.698 2.214 1.539 0.000 0.000 0.000 0.000
 1674 5.358 5.341 5.305 5.256 5.200 5.139 5.070 4.987 4.891 4.778 4.648 4.501 4.332 4.140 3.924 3.677 3.392 3.060 2.659 2.159 1.459 0.000 0.000 0.000 0.000
 1675 5.354 5.337 5.301 5.252 5.194 5.134 5.064 4.981 4.886 4.772 4.642 4.495 4.326 4.134 3.918 3.671 3.383 3.048 2.647 2.139 1.422 0.000 0.000 0.000 0.000
 1676 5.353 5.336 5.300 5.251 5.194 5.134 5.065 4.981 4.884 4.772 4.642 4.495 4.326 4.137 3.918 3.670 3.386 3.054 2.653 2.149 1.440 0.000 0.000 0.000 0.000
 1677 5.355 5.338 5.302 5.254 5.196 5.135 5.068 4.985 4.888 4.776 4.646 4.499 4.332 4.143 3.927 3.683 3.398 3.070 2.680 2.185 1.497 0.000 0.000 0.000 0.000
 1678 5.360 5.343 5.307 5.259 5.202 5.141 5.072 4.990 4.895 4.783 4.655 4.508 4.344 4.158 3.945 3.700 3.422 3.098 2.712 2.236 1.582 0.000 0.000 0.000 0.000
 1679 5.368 5.351 5.315 5.267 5.210 5.150 5.082 5.000 4.905 4.793 4.667 4.522 4.361 4.174 3.965 3.723 3.449 3.131 2.757 2.293 1.664 0.423 0.000 0.000 0.000
 1680 5.379 5.362 5.326 5.278 5.222 5.161 5.093 5.013 4.918 4.807 4.680 4.539 4.375 4.195 3.985 3.750 3.478 3.164 2.801 2.346 1.751 0.693 0.000 0.000 0.000
 1681 5.392 5.375 5.340 5.292 5.235 5.175 5.109 5.028 4.934 4.824 4.696 4.555 4.394 4.213 4.006 3.774 3.506 3.200 2.836 2.397 1.815 0.856 0.000 0.000 0.000
 1682 5.408 5.391 5.355 5.308 5.251 5.192 5.124 5.044 4.950 4.842 4.715 4.574 4.412 4.234 4.027 3.795 3.527 3.224 2.865 2.429 1.864 0.954 0.000 0.000 0.000
 1683 5.425 5.408 5.372 5.325 5.269 5.208 5.142 5.062 4.968 4.860 4.735 4.592 4.433 4.252 4.048 3.816 3.548 3.245 2.889 2.453 1.888 0.996 0.000 0.000 0.000
 1684 5.443 5.426 5.391 5.343 5.287 5.228 5.160 5.080 4.987 4.877 4.752 4.611 4.450 4.269 4.065 3.833 3.565 3.262 2.902 2.467 1.897 1.005 0.000 0.000 0.000
